# Batch 29 (agent B) — govosint: government transparency and security OSINT — lobbying registers, campaign and
# political finance, officials' financial disclosures and ethics enforcement, FOIA/public-records request logs,
# spending ledgers, consumer-complaint and enforcement data, parliamentary questions and votes, candidate and
# election results, foreign-agent registrations and vendor CSAF advisory feeds. Every row was fetched live while
# authoring; record counts quoted below are what the upstream reported at that time.
# id|mode|want|category|record_type|tags|portal|name|name_ja|url|probe|description|opts
JO29B_CHICAGO_LOBBYIST_CONTRIBUTIONS|json|any|politics|political-contribution|us,chicago,ethics,lobbying,contribution,socrata|https://data.cityofchicago.org|Chicago Board of Ethics — political contributions by lobbyists|シカゴ市 ロビイストの政治献金|https://data.cityofchicago.org/resource/p9p7-vfqc.json?$select=:*,*&$order=:id&$limit=5000|https://data.cityofchicago.org/resource/p9p7-vfqc.json?$select=:*,*&$order=:id&$limit=5000|9,059 political contributions reported by registered lobbyists with contribution date, recipient, amount and lobbyist.|title_keys=recipient;id_keys=:id;date_keys=contribution_date;page_param=$offset;page_size=5000;page_max=4;interval=604800
JO29B_LA_REGISTERED_LOBBYISTS|json|any|politics|lobbyist-registration|us,losangeles,ethics,lobbying,socrata|https://data.lacity.org|Los Angeles City Ethics Commission — registered lobbyists|ロサンゼルス市 登録ロビイスト|https://data.lacity.org/resource/j4zm-9kqu.json?$select=:*,*&$order=:id&$limit=5000|https://data.lacity.org/resource/j4zm-9kqu.json?$select=:*,*&$order=:id&$limit=5000|10,792 lobbyist registrations with the LA City Ethics Commission: lobbyist name, lobbying firm, registration year, qualification, registration and termination dates, location and the registration form link.|title_keys=lobbyist_last_name;id_keys=:id;date_keys=date_registered;page_param=$offset;page_size=5000;page_max=5;interval=604800
JO29B_AUSTIN_LOBBYIST_CLIENTS|json|any|politics|lobbyist-registration|us,austin,texas,lobbying,client,socrata|https://datahub.austintexas.gov|City of Austin — lobbyist clients|オースティン市 ロビイスト依頼主|https://datahub.austintexas.gov/resource/7ena-g23u.json?$select=:*,*&$order=:id&$limit=5000|https://datahub.austintexas.gov/resource/7ena-g23u.json?$select=:*,*&$order=:id&$limit=5000|128,607 client entries on City of Austin lobbyist reports: client name and address, business description, compensation category, report and registrant ids.|title_keys=client_last_name;id_keys=:id;page_param=$offset;page_size=5000;page_max=28;interval=604800
JO29B_AUSTIN_LOBBYIST_REGISTRANTS|json|any|politics|lobbyist-registration|us,austin,texas,lobbying,registrant,socrata|https://datahub.austintexas.gov|City of Austin — lobbyist registrants|オースティン市 ロビイスト登録者|https://datahub.austintexas.gov/resource/58ix-34ma.json?$select=:*,*&$order=:id&$limit=5000|https://datahub.austintexas.gov/resource/58ix-34ma.json?$select=:*,*&$order=:id&$limit=5000|327 registered lobbyists with registrant id, name, entity type, employer and registration and termination dates.|title_keys=registrant_full_name;id_keys=:id;date_keys=registration_date;page_param=$offset;page_size=5000;page_max=3;interval=604800
JO29B_AUSTIN_LOBBYIST_REPORTS|json|any|politics|lobbying-report|us,austin,texas,lobbying,report,socrata|https://datahub.austintexas.gov|City of Austin — lobbyist reports|オースティン市 ロビイスト報告書|https://datahub.austintexas.gov/resource/aahu-djdd.json?$select=:*,*&$order=:id&$limit=5000|https://datahub.austintexas.gov/resource/aahu-djdd.json?$select=:*,*&$order=:id&$limit=5000|6,454 lobbyist reports with report id, registrant, report types, report date and year and business and mailing addresses.|title_keys=report_type1;id_keys=:id;date_keys=report_date;page_param=$offset;page_size=5000;page_max=4;interval=604800
JO29B_AUSTIN_LOBBYIST_REAL_PROPERTY|json|any|politics|lobbying-subject|us,austin,texas,lobbying,real-property,socrata|https://datahub.austintexas.gov|City of Austin — real property subject to lobbying|オースティン市 ロビー対象不動産|https://datahub.austintexas.gov/resource/ums6-jers.json?$select=:*,*&$order=:id&$limit=5000|https://datahub.austintexas.gov/resource/ums6-jers.json?$select=:*,*&$order=:id&$limit=5000|138,788 real-property entries disclosed on lobbyist reports (the parcels a municipal question concerns): property address, city, state, zip and property description, keyed to report and municipal question.|title_keys=rp_adr1;id_keys=:id;page_param=$offset;page_size=5000;page_max=30;interval=604800
JO29B_DALLAS_LOBBYIST_REGISTRATION|json|any|politics|lobbyist-registration|us,dallas,texas,lobbying,socrata|https://www.dallasopendata.com|City of Dallas — lobbyist registration|ダラス市 ロビイスト登録|https://www.dallasopendata.com/resource/ffkm-63hd.json?$select=:*,*&$order=:id&$limit=5000|https://www.dallasopendata.com/resource/ffkm-63hd.json?$select=:*,*&$order=:id&$limit=5000|4,515 lobbyist registration reports: lobbyist name, client name, lobbyist type, report description, sworn date and report link.|title_keys=lobbyistname;id_keys=:id;date_keys=sworndate;page_param=$offset;page_size=5000;page_max=3;interval=604800
JO29B_EDMONTON_MAYOR_LOBBYIST_REGISTRY|json|any|politics|lobbying-meeting|canada,edmonton,mayor,lobbying,meetings,socrata|https://data.edmonton.ca|City of Edmonton — Mayor's lobbyist registry|エドモントン市長 ロビイスト面会記録|https://data.edmonton.ca/resource/3dkh-9hnu.json?$select=:*,*&$order=:id&$limit=5000|https://data.edmonton.ca/resource/3dkh-9hnu.json?$select=:*,*&$order=:id&$limit=5000|758 meetings between lobbyists and the Mayor's office: date, organisation, on whose behalf, who was met and the subject.|title_keys=organization;id_keys=:id;date_keys=date_of_meeting;page_param=$offset;page_size=5000;page_max=3;interval=604800
JO29B_HI_CANDIDATE_CONTRIBUTIONS|json|any|politics|campaign-contribution|us,hawaii,campaign-finance,contributions,candidate,socrata|https://hicscdata.hawaii.gov|Hawaii CSC — contributions received by state and county candidates|ハワイ州 候補者受領献金|https://hicscdata.hawaii.gov/resource/jexd-xbcg.json?$select=:*,*&$order=:id&$limit=5000|https://hicscdata.hawaii.gov/resource/jexd-xbcg.json?$select=:*,*&$order=:id&$limit=5000|136,398 contributions received by Hawaii state and county candidates since 2006 (Campaign Spending Commission): candidate, contributor type and name, date, amount, aggregate, employer, occupation, address, office and election period.|title_keys=contributor_name;id_keys=:id;date_keys=date;page_param=$offset;page_size=5000;page_max=30;interval=604800
JO29B_HI_NONCANDIDATE_TO_CANDIDATE|json|any|politics|campaign-contribution|us,hawaii,campaign-finance,pac,contributions,socrata|https://hicscdata.hawaii.gov|Hawaii CSC — contributions made to candidates by noncandidate committees|ハワイ州 政治団体から候補者への献金|https://hicscdata.hawaii.gov/resource/6huc-dcuw.json?$select=:*,*&$order=:id&$limit=5000|https://hicscdata.hawaii.gov/resource/6huc-dcuw.json?$select=:*,*&$order=:id&$limit=5000|82,661 contributions from noncandidate (PAC-type) committees to candidates with committee, candidate, date, amount, aggregate, non-monetary details, office and district.|title_keys=noncandidate_committee_name;id_keys=:id;date_keys=date;page_param=$offset;page_size=5000;page_max=19;interval=604800
JO29B_HI_CANDIDATE_EXPENDITURES|json|any|politics|campaign-expenditure|us,hawaii,campaign-finance,expenditures,candidate,socrata|https://hicscdata.hawaii.gov|Hawaii CSC — expenditures made by state and county candidates|ハワイ州 候補者支出|https://hicscdata.hawaii.gov/resource/3maa-4fgr.json?$select=:*,*&$order=:id&$limit=5000|https://hicscdata.hawaii.gov/resource/3maa-4fgr.json?$select=:*,*&$order=:id&$limit=5000|165,116 candidate expenditures with vendor type and name, date, amount, authorised use, expenditure category, purpose, vendor address, office and election period.|title_keys=vendor_name;id_keys=:id;date_keys=date;page_param=$offset;page_size=5000;page_max=36;interval=604800
JO29B_HI_NONCANDIDATE_CONTRIBUTIONS|json|any|politics|campaign-contribution|us,hawaii,campaign-finance,pac,contributions,socrata|https://hicscdata.hawaii.gov|Hawaii CSC — contributions received by noncandidate committees|ハワイ州 政治団体受領献金|https://hicscdata.hawaii.gov/resource/rajm-32md.json?$select=:*,*&$order=:id&$limit=5000|https://hicscdata.hawaii.gov/resource/rajm-32md.json?$select=:*,*&$order=:id&$limit=5000|106,775 contributions received by Hawaii noncandidate committees with contributor type and name, date, amount, aggregate and address.|title_keys=contributor_name;id_keys=:id;date_keys=date;page_param=$offset;page_size=5000;page_max=24;interval=604800
JO29B_HI_NONCANDIDATE_EXPENDITURES|json|any|politics|campaign-expenditure|us,hawaii,campaign-finance,pac,independent-expenditure,socrata|https://hicscdata.hawaii.gov|Hawaii CSC — expenditures made by noncandidate committees|ハワイ州 政治団体支出|https://hicscdata.hawaii.gov/resource/riiu-7d4b.json?$select=:*,*&$order=:id&$limit=5000|https://hicscdata.hawaii.gov/resource/riiu-7d4b.json?$select=:*,*&$order=:id&$limit=5000|27,184 noncandidate-committee expenditures with vendor, date, amount, category, purpose and the independent-expenditure flag.|title_keys=vendor_name;id_keys=:id;date_keys=date;page_param=$offset;page_size=5000;page_max=8;interval=604800
JO29B_HI_CANDIDATE_LOANS|json|any|politics|campaign-loan|us,hawaii,campaign-finance,loans,candidate,socrata|https://hicscdata.hawaii.gov|Hawaii CSC — loans received by state and county candidates|ハワイ州 候補者借入金|https://hicscdata.hawaii.gov/resource/yf4f-x3r4.json?$select=:*,*&$order=:id&$limit=5000|https://hicscdata.hawaii.gov/resource/yf4f-x3r4.json?$select=:*,*&$order=:id&$limit=5000|6,574 campaign loans with lender type and name, date, amount, loan type and source, purpose, repaid amount, forgiven flag, office, district and county.|title_keys=lender_name;id_keys=:id;date_keys=date;page_param=$offset;page_size=5000;page_max=4;interval=604800
JO29B_HI_CANDIDATE_OTHER_RECEIPTS|json|any|politics|campaign-receipt|us,hawaii,campaign-finance,receipts,candidate,socrata|https://hicscdata.hawaii.gov|Hawaii CSC — other receipts of state and county candidates|ハワイ州 候補者その他収入|https://hicscdata.hawaii.gov/resource/ue3d-efjr.json?$select=:*,*&$order=:id&$limit=5000|https://hicscdata.hawaii.gov/resource/ue3d-efjr.json?$select=:*,*&$order=:id&$limit=5000|6,805 non-contribution receipts (refunds, interest, sales) of candidate committees with source type and name, date, amount, category and description.|title_keys=source_name;id_keys=:id;date_keys=date;page_param=$offset;page_size=5000;page_max=4;interval=604800
JO29B_HI_NONCANDIDATE_OTHER_RECEIPTS|json|any|politics|campaign-receipt|us,hawaii,campaign-finance,receipts,pac,socrata|https://hicscdata.hawaii.gov|Hawaii CSC — other receipts of noncandidate committees|ハワイ州 政治団体その他収入|https://hicscdata.hawaii.gov/resource/m822-j8iy.json?$select=:*,*&$order=:id&$limit=5000|https://hicscdata.hawaii.gov/resource/m822-j8iy.json?$select=:*,*&$order=:id&$limit=5000|9,230 non-contribution receipts of noncandidate committees with source, date, amount, category and description.|title_keys=source_name;id_keys=:id;date_keys=date;page_param=$offset;page_size=5000;page_max=4;interval=604800
JO29B_AUSTIN_CAMPAIGN_REPORT_DETAIL|json|any|politics|campaign-report|us,austin,texas,campaign-finance,report,socrata|https://datahub.austintexas.gov|City of Austin — campaign finance report detail|オースティン市 選挙資金報告書|https://datahub.austintexas.gov/resource/b2pc-2s8n.json?$select=:*,*&$order=:id&$limit=5000|https://datahub.austintexas.gov/resource/b2pc-2s8n.json?$select=:*,*&$order=:id&$limit=5000|1,100 campaign finance reports filed with the Austin City Clerk: filer, form type, report link, filing and due dates, treasurer, reporting period and contribution totals.|title_keys=filer_name;id_keys=:id;date_keys=date_filed;page_param=$offset;page_size=5000;page_max=3;interval=604800
JO29B_DALLAS_CAMPAIGN_FINANCE|json|any|politics|campaign-transaction|us,dallas,texas,campaign-finance,socrata|https://www.dallasopendata.com|City of Dallas — campaign finance transactions|ダラス市 選挙資金取引|https://www.dallasopendata.com/resource/ndxz-gccx.json?$select=:*,*&$order=:id&$limit=5000|https://www.dallasopendata.com/resource/ndxz-gccx.json?$select=:*,*&$order=:id&$limit=5000|10,588 itemised transactions from Dallas city campaign finance reports: record and report ids, contact name and type, record type, amount, schedule type, candidate name and report file link.|title_keys=last_name,candidate_name;id_keys=:id;page_param=$offset;page_size=5000;page_max=4;interval=604800
JO29B_OAKLAND_460_SCHED_A|json|any|politics|campaign-contribution|us,oakland,california,fppc,form460,socrata|https://data.oaklandca.gov|Oakland PEC — FPPC Form 460 Schedule A monetary contributions|オークランド市 選挙献金（460様式A）|https://data.oaklandca.gov/resource/3xq4-ermg.json?$select=:*,*&$order=:id&$limit=5000|https://data.oaklandca.gov/resource/3xq4-ermg.json?$select=:*,*&$order=:id&$limit=5000|75,583 monetary contributions itemised on Form 460 Schedule A by Oakland committees: filer, report, committee type, reporting period, election date, contributor name, city, zip, employer and occupation, date and amount.|title_keys=tran_naml;id_keys=:id;date_keys=rpt_date;page_param=$offset;page_size=5000;page_max=17;interval=604800
JO29B_OAKLAND_460_SUMMARY|json|any|politics|campaign-summary|us,oakland,california,fppc,form460,socrata|https://data.oaklandca.gov|Oakland PEC — FPPC Form 460 summary totals|オークランド市 選挙資金集計（460様式）|https://data.oaklandca.gov/resource/rsxe-vvuw.json?$select=:*,*&$order=:id&$limit=5000|https://data.oaklandca.gov/resource/rsxe-vvuw.json?$select=:*,*&$order=:id&$limit=5000|103,188 summary-page line items from Form 460 filings (period and year-to-date totals of contributions, expenditures, loans and cash) per filer and report.|title_keys=filer_naml;id_keys=:id;date_keys=rpt_date;page_param=$offset;page_size=5000;page_max=23;interval=604800
JO29B_OAKLAND_496_LATE_IE|json|any|politics|independent-expenditure|us,oakland,california,fppc,form496,socrata|https://data.oaklandca.gov|Oakland PEC — FPPC Form 496 late independent expenditures|オークランド市 独立支出直前報告（496様式）|https://data.oaklandca.gov/resource/eted-3m9d.json?$select=:*,*&$order=:id&$limit=5000|https://data.oaklandca.gov/resource/eted-3m9d.json?$select=:*,*&$order=:id&$limit=5000|8,722 late independent-expenditure report lines with filer, committee type, payee/contributor names and location, employer, occupation and transaction date.|title_keys=tran_naml;id_keys=:id;date_keys=tran_date;page_param=$offset;page_size=5000;page_max=4;interval=604800
JO29B_OAKLAND_497_LATE_CONTRIB|json|any|politics|campaign-contribution|us,oakland,california,fppc,form497,socrata|https://data.oaklandca.gov|Oakland PEC — FPPC Form 497 late contribution reports|オークランド市 献金直前報告（497様式）|https://data.oaklandca.gov/resource/qact-u8hq.json?$select=:*,*&$order=:id&$limit=5000|https://data.oaklandca.gov/resource/qact-u8hq.json?$select=:*,*&$order=:id&$limit=5000|2,105 late contributions (received or made in the last days before an election) with filer, contributor name, city, zip, employer, occupation, date and amount.|title_keys=enty_naml;id_keys=:id;date_keys=ctrib_date;page_param=$offset;page_size=5000;page_max=3;interval=604800
JO29B_OAKLAND_461_MAJOR_DONOR|json|any|politics|campaign-expenditure|us,oakland,california,fppc,form461,major-donor,socrata|https://data.oaklandca.gov|Oakland PEC — FPPC Form 461 major donor and independent expenditure reports|オークランド市 大口献金者報告（461様式）|https://data.oaklandca.gov/resource/ub5g-m92u.json?$select=:*,*&$order=:id&$limit=5000|https://data.oaklandca.gov/resource/ub5g-m92u.json?$select=:*,*&$order=:id&$limit=5000|554 Form 461 lines from major donors and independent-expenditure committees: filer, payee name and location, expenditure date, amount and cumulative year-to-date.|title_keys=payee_naml;id_keys=:id;date_keys=expn_date;page_param=$offset;page_size=5000;page_max=3;interval=604800
JO29B_OAKLAND_460_SCHED_C|json|any|politics|campaign-contribution|us,oakland,california,fppc,form460,in-kind,socrata|https://data.oaklandca.gov|Oakland PEC — FPPC Form 460 Schedule C non-monetary contributions|オークランド市 現物献金（460様式C）|https://data.oaklandca.gov/resource/ba44-jqtm.json?$select=:*,*&$order=:id&$limit=5000|https://data.oaklandca.gov/resource/ba44-jqtm.json?$select=:*,*&$order=:id&$limit=5000|917 in-kind contributions itemised on Schedule C with contributor name and location, self-employed flag, date and amount.|title_keys=tran_naml;id_keys=:id;date_keys=tran_date;page_param=$offset;page_size=5000;page_max=3;interval=604800
JO29B_LA_CITY_CAMPAIGN_CONTRIBUTIONS|json|any|politics|campaign-contribution|us,losangeles,ethics,campaign-finance,socrata|https://data.lacity.org|LA City Ethics — campaign contributions (contributor search)|ロサンゼルス市 選挙献金 検索|https://data.lacity.org/resource/m6g2-gc6c.json?$q={q}&$select=:*,*&$order=:id&$limit=1000|https://data.lacity.org/resource/m6g2-gc6c.json?$q=smith&$select=:*,*&$order=:id&$limit=1000|418,767 contributions (and miscellaneous cash increases) to LA City committees: contributor name, city, state, zip, committee name, id and type, candidate, seat, contribution type and amount, form, schedule and election date.|title_keys=con_name;id_keys=:id;date_keys=con_date;page_param=$offset;page_size=1000
JO29B_WA_PDC_CAMPAIGN_SUMMARY|json|any|politics|campaign-summary|us,washington,pdc,campaign-finance,committee,socrata|https://data.wa.gov|Washington PDC — campaign finance summary by filer|ワシントン州 選挙資金集計|https://data.wa.gov/resource/3h9x-7bvm.json?$select=:*,*&$order=:id&$limit=5000|https://data.wa.gov/resource/3h9x-7bvm.json?$select=:*,*&$order=:id&$limit=5000|57,769 candidate and committee election-year summaries: filer id and name, committee address and email, category, political committee type, contributions and expenditures totals and PDC report URL.|title_keys=filer_name;id_keys=:id;page_param=$offset;page_size=5000;page_max=13;interval=604800
JO29B_WA_PDC_OUT_OF_STATE_EXPENDITURES|json|any|politics|campaign-expenditure|us,washington,pdc,out-of-state,pac,socrata|https://data.wa.gov|Washington PDC — expenditures by out-of-state political committees|ワシントン州 州外政治団体の支出|https://data.wa.gov/resource/mzg4-pm9n.json?$select=:*,*&$order=:id&$limit=5000|https://data.wa.gov/resource/mzg4-pm9n.json?$select=:*,*&$order=:id&$limit=5000|14,255 expenditures in Washington elections by political committees based outside the state: committee, election year, expense date, amount, recipient type and name, purpose and in-kind flag.|title_keys=recipient_name;id_keys=:id;date_keys=expense_date;page_param=$offset;page_size=5000;page_max=5;interval=604800
JO29B_NYC_CFB_CONTRIBUTIONS|json|any|politics|campaign-contribution|us,newyorkcity,cfb,campaign-finance,socrata|https://data.cityofnewyork.us|NYC Campaign Finance Board — contributions (contributor search)|ニューヨーク市選挙資金委員会 献金 検索|https://data.cityofnewyork.us/resource/rjkp-yttg.json?$q={q}&$select=:*,*&$order=:id&$limit=1000|https://data.cityofnewyork.us/resource/rjkp-yttg.json?$q=smith&$select=:*,*&$order=:id&$limit=1000|1,668,351 contributions to NYC municipal candidates: election, office, recipient, committee, filing, schedule, date, contributor code, borough, city, state, zip and amount.|title_keys=recipname;id_keys=:id;date_keys=date;page_param=$offset;page_size=1000
JO29B_NYC_CFB_EXPENDITURES|json|any|politics|campaign-expenditure|us,newyorkcity,cfb,campaign-finance,socrata|https://data.cityofnewyork.us|NYC Campaign Finance Board — expenditures (payee/purpose search)|ニューヨーク市選挙資金委員会 支出 検索|https://data.cityofnewyork.us/resource/qxzj-vkn2.json?$q={q}&$select=:*,*&$order=:id&$limit=1000|https://data.cityofnewyork.us/resource/qxzj-vkn2.json?$q=consulting&$select=:*,*&$order=:id&$limit=1000|516,303 campaign expenditures by NYC candidates with election, office, candidate, committee, filing, date, amount, purpose code, purpose and explanation.|title_keys=purpose;id_keys=:id;date_keys=date;page_param=$offset;page_size=1000
JO29B_NYC_CFB_ENFORCEMENT_DETERMINATIONS|json|any|politics|enforcement-action|us,newyorkcity,cfb,enforcement,penalty,socrata|https://data.cityofnewyork.us|NYC Campaign Finance Board — enforcement determinations and penalties|ニューヨーク市選挙資金委員会 処分決定|https://data.cityofnewyork.us/resource/xrxs-qn95.json?$select=:*,*&$order=:id&$limit=5000|https://data.cityofnewyork.us/resource/xrxs-qn95.json?$select=:*,*&$order=:id&$limit=5000|2,877 Board determinations on candidates' campaign-finance violations: election cycle, candidate, board meeting date, determination and final determination.|title_keys=candidate;id_keys=:id;date_keys=board_meeting_date;page_param=$offset;page_size=5000;page_max=3;interval=604800
JO29B_NYC_CFB_AUDIT_DETERMINATIONS|json|any|politics|enforcement-action|us,newyorkcity,cfb,audit,public-funds,socrata|https://data.cityofnewyork.us|NYC Campaign Finance Board — audit determinations|ニューヨーク市選挙資金委員会 監査決定|https://data.cityofnewyork.us/resource/x4w5-m7uh.json?$select=:*,*&$order=:id&$limit=5000|https://data.cityofnewyork.us/resource/x4w5-m7uh.json?$select=:*,*&$order=:id&$limit=5000|3,703 final audit determinations per candidate and election cycle: contributions, expenditures, public funds received, penalties, public-funds repayment and amounts still owed.|title_keys=name;id_keys=:id;page_param=$offset;page_size=5000;page_max=3;interval=604800
JO29B_NJ_ETHICS_FINANCIAL_DISCLOSURES|json|any|politics|financial-disclosure|us,newjersey,ethics,financial-disclosure,officials,socrata|https://data.nj.gov|NJ State Ethics Commission — financial disclosure statement archive|ニュージャージー州 公職者資産公開|https://data.nj.gov/resource/u7sw-fvgt.json?$select=:*,*&$order=:id&$limit=5000|https://data.nj.gov/resource/u7sw-fvgt.json?$select=:*,*&$order=:id&$limit=5000|30,853 financial disclosure statements filed by New Jersey state officers and employees: document id, department, first and last name, employee type and submission year.|title_keys=last_name;id_keys=:id;page_param=$offset;page_size=5000;page_max=8;interval=604800
