url	reason
https://www.shinkin.org/info/	NOT_RECORDS (4 anchors)
https://www.shinkin.org/torikumi/area/	NOT_RECORDS (regional index only)
https://www.shinkin.org/shinkin/toukei/	NOT_RECORDS (statistics text page, no dated anchors)
https://www.scbri.jp/publication/toukei/	NOT_RECORDS (10 asset anchors without titles)
https://www.shinkin-central-bank.jp/news/	EMPTY_RESULTSET (3.5 KB page, 0 anchors)
https://www.shinyokumiai.or.jp/notice.html	NOT_RECORDS (40 anchors, all navigation and 3 PDFs)
https://www.shinyokumiai.or.jp/list/	NOT_RECORDS (regional index pages, not credit-union records)
https://www.shinyokumiai.or.jp/overview/about/	BOT_WALL (403)
https://www.zenshinkumiren.jp/	NOT_RECORDS (corporate site)
https://www.chiginkyo.or.jp/data/result/	NOT_RECORDS (5 anchors)
https://www.zenshinhoren.or.jp/	NOT_RECORDS (50 anchors to the site root, no listing)
https://www.jfc.go.jp/n/release/	BOT_WALL (403; the /n/news/2026/ listing row carries the same PDFs)
https://www.jfc.go.jp/n/publicinfo/index.html	NOT_RECORDS (4 anchors)
https://www.jfc.go.jp/n/findings/data.html	NOT_RECORDS (navigation only)
https://www.dbj.jp/news/	NOT_RECORDS (JavaScript-rendered news list; 3 nav anchors)
https://www.dbj.jp/news/important/	NOT_RECORDS (1 anchor)
https://www.dbj.jp/investigate/list/	NOT_RECORDS (JavaScript-rendered)
https://www.jasdec.com/procedure/issuer/notice/	NOT_RECORDS (8 anchors, procedural pages)
https://www.jasdec.com/statistics/	NOT_RECORDS (JavaScript-rendered)
https://all.rokin.or.jp/	NOT_RECORDS (7 anchors; the Atom feed row kept instead)
https://www.rokin.or.jp/other/notice/	NOT_RECORDS (1 anchor)
https://www.gpif.go.jp/topics/	NOT_RECORDS (4 anchors; RSS row kept)
https://www.hokkaidobank.co.jp/news/	NOT_RECORDS (redirects to /info/, which is the row kept)
https://www.iwatebank.co.jp/news/	NOT_RECORDS (9 year-navigation anchors; /news/2026/ is JavaScript-rendered, 0 anchors)
https://www.iwatebank.co.jp/news/2026/	NOT_RECORDS (0 anchors under path)
https://www.77bank.co.jp/oshirase/	BOT_WALL (403)
https://www.hokutobank.co.jp/information/	NOT_RECORDS (2 anchors; release row kept)
https://www.yamagatabank.co.jp/individual/news/	NOT_RECORDS (subset of release row)
https://www.gunmabank.co.jp/news/	BOT_WALL (403)
https://www.joyobank.co.jp/news/	NOT_RECORDS (7 year links; year pages 404)
https://www.joyobank.co.jp/news/news2025.html	DEAD (404)
https://www.tsukubabank.co.jp/oshirase/	NOT_RECORDS (5 nav anchors)
https://www.chibabank.co.jp/news	NOT_RECORDS (Next.js page, list rendered client-side; 0 anchors)
https://www.chibabank.co.jp/important	NOT_RECORDS (client-side rendered)
https://www.boy.co.jp/news/	NOT_RECORDS (2 year anchors; year page has 0 item anchors)
https://www.boy.co.jp/news/2025.html	NOT_RECORDS (0 anchors under path)
https://www.hokugin.co.jp/info/ (href_must=/info/important/archives/)	NOT_RECORDS (5 anchors; broader /info/ row kept)
https://www.shizuokabank.co.jp/news/index.html	NOT_RECORDS (JavaScript-rendered; 0 anchors)
https://www.shizuokabank.co.jp/notice/index.html	NOT_RECORDS (JavaScript-rendered)
https://www.surugabank.co.jp/surugabank/kojin/topics/	NOT_RECORDS (0 anchors)
https://www.okb.co.jp/news/	NOT_RECORDS (1 anchor, JavaScript list)
https://www.33bank.co.jp/news/	NOT_RECORDS (relative ../ anchors to campaign pages only)
https://www.hyakugo.co.jp/news/	NOT_RECORDS (PDF anchors with ./pdf/ paths but 0 matched after base join; listing is a table without titles)
https://www.hyakugo.co.jp/important/	NOT_RECORDS (0 anchors)
https://www.shigagin.com/news/	BOT_WALL (403)
https://www.nantobank.co.jp/news/release.html	NOT_RECORDS (7 year links only)
https://www.kiyobank.co.jp/news/	BOT_WALL (403)
https://www.tottoribank.co.jp/news/	DEAD (404)
https://www.chugin.co.jp/news/	NOT_RECORDS (1 MB page, 9 category anchors; items rendered client-side)
https://www.hirogin.co.jp/news/	DEAD (404)
https://www.awabank.co.jp/news/	NOT_RECORDS (0 anchors; RSS row kept)
https://www.shikokubank.co.jp/newsrelease/	NOT_RECORDS (0 anchors under path)
https://www.shikokubank.co.jp/info/	NOT_RECORDS (2 anchors)
https://www.higobank.co.jp/newsrelease/	NOT_RECORDS (2 anchors; list is client-side)
https://www.higobank.co.jp/aboutus/information/	NOT_RECORDS (corporate information navigation, not notices)
https://www.oitabank.co.jp/topics/	NOT_RECORDS (0 anchors)
https://www.oitabank.co.jp/news/article/topics/	BOT_WALL (403)
https://www.ryugin.co.jp/corporate/news/	NOT_RECORDS (0 anchors)
https://www.hokuyobank.co.jp/announcement/	NOT_RECORDS (Shift_JIS, 0 anchors under path)
https://www.hokuyobank.co.jp/news/	DEAD (404)
https://www.hokuyobank.co.jp/ir/publicnotice.html	NOT_RECORDS (36 anchors, navigation)
https://www.kitagin.co.jp/company/ir/ir_news/	NOT_RECORDS (1 anchor)
https://www.kitagin.co.jp/information/	BOT_WALL (403)
https://www.fukushimabank.co.jp/oshirase/	NOT_RECORDS (2 anchors)
https://www.fukushimabank.co.jp/press/2026/	BOT_WALL (403)
https://www.kanagawabank.co.jp/important/	BOT_WALL (403)
https://www.taikobank.jp/news_release/	NOT_RECORDS (0 anchors under path; /news/ row kept)
https://www.first-bank.co.jp/news/	NOT_RECORDS (1 anchor; /info/ row kept)
https://www.aichibank.co.jp/news/	EMPTY_RESULTSET (86-byte body)
https://www.meigin.com/release/	NOT_RECORDS (0 anchors)
https://www.meigin.com/news/	NOT_RECORDS (0 anchors)
https://www.tomatobank.co.jp/news/	DEAD (404)
https://www.saikyobank.co.jp/personal/information/pnl/news/	NOT_RECORDS (2 anchors)
https://www.kagawabank.co.jp/news/newsmenu.html	NOT_RECORDS (3 year anchors)
https://www.fukuokachuo-bank.co.jp/announcement/personal/y2026/index.html	NOT_RECORDS (5 anchors, mostly navigation)
https://www.nagasakibank.co.jp/news/	DEAD (404)
https://www.howabank.co.jp/news/	NOT_RECORDS (1 anchor; feed and REST rows kept)
https://www.taiyobank.co.jp/news/	NOT_RECORDS (8 anchors, year navigation)
https://www.aozorabank.co.jp/news/	NOT_RECORDS (2 anchors; JavaScript list)
https://www.smbc.co.jp/news/	NOT_RECORDS (Shift_JIS, 2 anchors; archive page has fiscal-year links only)
https://www.smbc.co.jp/news/archive.html	NOT_RECORDS (30 navigation anchors)
https://www.fukuokabank.co.jp/news/	NOT_RECORDS (reachable only with a plain UA; list is client-side, 0 anchors)
https://www.fukuokabank.co.jp/newsrelease/	DEAD (404)
https://www.kumamotobank.co.jp/news/	NOT_RECORDS (0 anchors, same template as Fukuoka Bank)
https://www.kumamotobank.co.jp/newsrelease/	DEAD (404)
https://www.akita-bk.co.jp/	DEAD (connection reset)
https://www.chikuhobank.co.jp/	DEAD (connection reset)
https://www.18shinwa.co.jp/	DEAD (connection reset)
https://www.nagano-bank.co.jp/	DEAD (connection reset)
https://www.fukuhobank.co.jp/	DEAD (connection reset)
https://www.chukyo-bank.co.jp/	DEAD (connection reset)
https://www.taishobank.co.jp/	DEAD (connection reset)
https://www.shimane-bank.co.jp/	DEAD (connection reset)
https://www.sagakyoei.co.jp/	DEAD (connection reset)
https://www.minamigin.co.jp/	DEAD (connection reset)
https://www.okinawa-kaiho.co.jp/	DEAD (connection reset)
https://www.sbishinseibank.co.jp/	DEAD (connection reset)
https://www.tokyo-fx.jp/	DEAD
https://www.shinkumi.co.jp/	DEAD
https://www.nichizeiren.jp/	DEAD (connection reset)
https://www.jccia.or.jp/	DEAD
https://www.jpsa-net.jp/	DEAD
https://www.kansaimiraibank.co.jp/	BOT_WALL (403)
https://www.minatobk.co.jp/	BOT_WALL (403)
https://www.towabank.co.jp/	BOT_WALL (403)
https://www.mizuhobank.co.jp/	BOT_WALL (403)
https://www.resonabank.co.jp/	BOT_WALL (403)
https://www.saitamaresona.co.jp/	BOT_WALL (403)
https://www.jbic.go.jp/	NOT_RECORDS (361-byte home; press listing row kept)
https://www.kagin.co.jp/kojin/newsrelease.html	BOT_WALL (Akamai Access Denied 403 to probe and to curl with a browser UA, 2026-08-29 recheck)
