# Batch 19 — eurasia: Central and Eastern Europe, the Balkans, the Baltics,
# the Caucasus, Central Asia, Iceland and Ireland.
# Pipe-delimited. Columns: id|mode|want|category|record_type|tags|portal|name|name_ja|url|probe|description|opts
HU_KSH_LABOUR|csv|any|economy|statistical-series|hungary,statistics,labour,employment,economy|https://www.ksh.hu|Hungarian Central Statistical Office — labour market table|ハンガリー中央統計局 労働市場表|https://www.ksh.hu/stadat_files/mun/hu/mun0001.csv|https://www.ksh.hu/stadat_files/mun/hu/mun0001.csv|Annual Hungarian labour-market aggregates as CSV: activity, employment and unemployment rates for the 15-74 population, headcounts of the employed and unemployed, and average hours. One row per year, the official KSH series|interval=604800
HU_KSH_PRICES|csv|any|economy|statistical-series|hungary,statistics,inflation,prices,economy|https://www.ksh.hu|Hungarian Central Statistical Office — price indices table|ハンガリー中央統計局 物価指数表|https://www.ksh.hu/stadat_files/ara/hu/ara0001.csv|https://www.ksh.hu/stadat_files/ara/hu/ara0001.csv|Hungary's headline price indices as CSV: consumer price index, industrial producer price index, construction price index and agricultural producer prices, annual, previous year equals 100. The inflation series behind Hungarian monetary policy commentary|interval=604800
HU_KSH_ENERGY|csv|any|energy|statistical-series|hungary,statistics,energy,production,economy|https://www.ksh.hu|Hungarian Central Statistical Office — energy balance table|ハンガリー中央統計局 エネルギー収支表|https://www.ksh.hu/stadat_files/ene/hu/ene0001.csv|https://www.ksh.hu/stadat_files/ene/hu/ene0001.csv|Hungary's annual energy balance as CSV: primary energy production in petajoules, the renewable share, imports, total consumption and electricity generation. The national energy-dependence series for a country whose supply mix is a live geopolitical question|interval=604800
HU_KSH_TRANSPORT|csv|any|transport|statistical-series|hungary,statistics,transport,freight,logistics|https://www.ksh.hu|Hungarian Central Statistical Office — transport volumes table|ハンガリー中央統計局 輸送量表|https://www.ksh.hu/stadat_files/sza/hu/sza0001.csv|https://www.ksh.hu/stadat_files/sza/hu/sza0001.csv|Annual Hungarian freight and passenger transport volumes as CSV: tonnes and tonne-kilometres carried, passengers and passenger-kilometres, by year. A corridor country's freight series, useful as a proxy for trade flows across the Carpathian basin|interval=604800
HU_KSH_ENVIRONMENT|csv|any|environment|statistical-series|hungary,statistics,environment,emissions,waste|https://www.ksh.hu|Hungarian Central Statistical Office — environment table|ハンガリー中央統計局 環境統計表|https://www.ksh.hu/stadat_files/kor/hu/kor0001.csv|https://www.ksh.hu/stadat_files/kor/hu/kor0001.csv|Hungary's annual environmental indicators as CSV: carbon dioxide and other greenhouse-gas emissions, the share of symptom-free forest, municipal waste generated and treated, and water supply coverage. The national environmental accounts series at source|interval=604800
RO_TEMPO_CONTEXT|json|any|economy|statistical-table|romania,statistics,tempo,insse,economy|http://statistici.insse.ro|Romanian National Institute of Statistics — TEMPO table tree|ルーマニア国家統計院 TEMPO統計表ツリー|http://statistici.insse.ro:8077/tempo-ins/context/|http://statistici.insse.ro:8077/tempo-ins/context/|The full navigable tree of Romania's TEMPO statistical database: every thematic context and, under it, every matrix code with its label. Enumerating this is how you discover which Romanian series exist at all, and each matrix code resolves to the table's own dimension metadata and data|id_keys=context.code;title_keys=context.name;detail_url=http://statistici.insse.ro:8077/tempo-ins/matrix/{qU};detail_key=code;interval=86400
RO_TEMPO_MATRIX|json|any|economy|statistical-table|romania,statistics,tempo,insse,economy|http://statistici.insse.ro|Romanian National Institute of Statistics — TEMPO matrix metadata|ルーマニア国家統計院 TEMPO表メタデータ|http://statistici.insse.ro:8077/tempo-ins/matrix/{qU}|http://statistici.insse.ro:8077/tempo-ins/matrix/POP105A|The definition of one TEMPO statistical matrix: its dimensions, each dimension's coded option list with labels, the periodicity, the measurement unit and the data source note. This is the record that tells a machine how to request the actual numbers for a Romanian series|array_path=dimensionsMap;title_keys=label;id_keys=dimCode
RO_DATAGOV_PACKAGE|json|any|reference|dataset-record|romania,opendata,catalogue,dataset|https://data.gov.ro|Romanian national open data portal — dataset detail|ルーマニア政府オープンデータ データセット詳細|https://data.gov.ro/api/3/action/package_show?id={q}|https://data.gov.ro/api/3/action/package_show?id=achizitii-publice|The complete metadata for one Romanian government dataset, including every distribution it carries with the direct download URL, format, byte size and last-modified stamp. The detail hop behind the catalogue search, and the only way to reach the actual Romanian data files rather than their descriptions|array_path=result.resources;title_keys=name;id_keys=id;date_keys=last_modified
RO_TRANSELECTRICA_SEN|json|any|energy|grid-measurement|romania,energy,grid,electricity,tso|https://www.transelectrica.ro|Transelectrica — Romanian power system live state|トランスエレクトリカ ルーマニア電力系統実績|https://www.transelectrica.ro/sen-filter|https://www.transelectrica.ro/sen-filter|The live state of the Romanian national power system published by the transmission system operator: consumption, total production and the generation split across nuclear, coal, hydrocarbon, hydro, wind, solar and biomass, plus the cross-border exchange balance with each neighbouring system. Ten-minute granularity from the TSO itself|interval=900
BA_CBBH_RATES|json|any|economy|exchange-rate|bosnia,currency,exchange,centralbank,economy|https://www.cbbh.ba|Central Bank of Bosnia and Herzegovina — official exchange rates|ボスニア中央銀行 公定為替レート|https://www.cbbh.ba/CurrencyExchange/GetJson?date={q}&lang=en|https://www.cbbh.ba/CurrencyExchange/GetJson?date=2026-08-14&lang=en|The official daily exchange-rate list of the Bosnian central bank: for each currency the country, ISO numeric and alpha codes, the unit and the buying, middle and selling rates against the convertible mark. Bosnia runs a currency board, so this list is also the record of that peg holding|array_path=CurrencyExchangeItems;title_keys=Country,AlphaCode;id_keys=AlphaCode
SI_PXWEB_TABLES|json|any|economy|statistical-table|slovenia,statistics,pxweb,surs,economy|https://pxweb.stat.si|Statistical Office of Slovenia — SiStat table catalogue|スロベニア統計局 SiStat表カタログ|https://pxweb.stat.si/SiStatData/api/v1/en/Data/|https://pxweb.stat.si/SiStatData/api/v1/en/Data/|Every table and folder in Slovenia's SiStat database as a flat list of several thousand entries, each with its px table id, type and English title and the date it was last updated. The update stamp makes this a usable release monitor for Slovenian official statistics, and each table id resolves to its full dimension metadata|id_keys=id;title_keys=text;date_keys=updated;detail_url=https://pxweb.stat.si/SiStatData/api/v1/en/Data/{q};detail_key=id;interval=86400
SI_PXWEB_TABLE_META|json|any|economy|statistical-table|slovenia,statistics,pxweb,surs,metadata|https://pxweb.stat.si|Statistical Office of Slovenia — SiStat table metadata|スロベニア統計局 SiStat表メタデータ|https://pxweb.stat.si/SiStatData/api/v1/en/Data/{q}|https://pxweb.stat.si/SiStatData/api/v1/en/Data/0300230S.px|The dimension definition of one Slovenian statistical table: every classification variable with its coded value list and human-readable value labels, plus the time dimension. The record a machine needs before it can request the numbers, and the detail hop behind the SiStat catalogue|array_path=variables;title_keys=text;id_keys=code
MK_MAKSTAT_DB|json|any|economy|statistical-table|northmacedonia,statistics,pxweb,makstat,economy|https://makstat.stat.gov.mk|State Statistical Office of North Macedonia — MakStat database tree|北マケドニア国家統計局 MakStatデータベース|https://makstat.stat.gov.mk/PXWeb/api/v1/en/MakStat/|https://makstat.stat.gov.mk/PXWeb/api/v1/en/MakStat/|The top level of North Macedonia's MakStat statistical database: every subject area with its path id and English title, from national accounts and labour to agriculture, energy and justice. The entry point for a country whose statistics are otherwise only available as PDF releases|id_keys=id;title_keys=text;detail_url=https://makstat.stat.gov.mk/PXWeb/api/v1/en/MakStat/{q};detail_key=id;interval=86400
MD_STATBANK_DB|json|any|economy|statistical-table|moldova,statistics,pxweb,statbank,economy|http://statbank.statistica.md|National Bureau of Statistics of Moldova — Statbank database tree|モルドバ国家統計局 Statbankデータベース|http://statbank.statistica.md/pxweb/api/v1/en/|http://statbank.statistica.md/pxweb/api/v1/en/|The root of Moldova's Statbank: every statistical database with its path id and English title. Moldova publishes very little machine-readable data and this PxWeb tree is the one exhaustively enumerable route into its official series|id_keys=dbid;title_keys=text;detail_url=http://statbank.statistica.md/pxweb/api/v1/en/{q};detail_key=dbid;interval=86400
MD_STATBANK_ECON|json|any|economy|statistical-table|moldova,statistics,pxweb,statbank,economy|http://statbank.statistica.md|National Bureau of Statistics of Moldova — economic statistics folder|モルドバ国家統計局 経済統計フォルダ|http://statbank.statistica.md/pxweb/api/v1/en/40%20Statistica%20economica/|http://statbank.statistica.md/pxweb/api/v1/en/40%20Statistica%20economica/|The economic-statistics branch of Moldova's Statbank listing each sub-folder and table with its id and English title, covering industry, construction, trade, transport, energy and external trade. The level at which Moldovan economic series become individually addressable|id_keys=id;title_keys=text;interval=86400
XK_ASKDATA_DB|json|any|economy|statistical-table|kosovo,statistics,pxweb,askdata,economy|https://askdata.rks-gov.net|Kosovo Agency of Statistics — ASKdata database tree|コソボ統計庁 ASKdataデータベース|https://askdata.rks-gov.net/api/v1/en/|https://askdata.rks-gov.net/api/v1/en/|The root of Kosovo's ASKdata statistical warehouse, listing each database with its id and English title. Kosovo is one of the least machine-readable jurisdictions in Europe and this PxWeb root is the only enumerable index of its official statistics|id_keys=dbid;title_keys=text;detail_url=https://askdata.rks-gov.net/api/v1/en/{q};detail_key=dbid;interval=86400
CY_CYSTAT_DB|json|any|economy|statistical-table|cyprus,statistics,pxweb,cystat,economy|https://cystatdb.cystat.gov.cy|Statistical Service of Cyprus — CYSTAT-DB database tree|キプロス統計局 CYSTAT-DBデータベース|https://cystatdb.cystat.gov.cy/api/v1/en/|https://cystatdb.cystat.gov.cy/api/v1/en/|The root of the Cypriot statistical database, listing each database with its id and English title. The machine-readable entry point to CYSTAT's population, labour, trade, tourism and national-accounts tables|id_keys=dbid;title_keys=text;detail_url=https://cystatdb.cystat.gov.cy/api/v1/en/{q};detail_key=dbid;interval=86400
IS_HAGSTOFA_INDUSTRY|json|any|economy|statistical-table|iceland,statistics,pxweb,hagstofa,economy|https://px.hagstofa.is|Statistics Iceland — industry and enterprise database tree|アイスランド統計局 産業統計データベース|https://px.hagstofa.is/pxen/api/v1/en/Atvinnuvegir/|https://px.hagstofa.is/pxen/api/v1/en/Atvinnuvegir/|The industries branch of Statistics Iceland's PxWeb warehouse: fisheries and catch, aquaculture, agriculture, tourism, energy and enterprise demography, each as an addressable folder or table. Iceland's fishing and energy series are the ones an outside analyst actually wants and they all hang off this node|id_keys=id;title_keys=text;detail_url=https://px.hagstofa.is/pxen/api/v1/en/Atvinnuvegir/{q};detail_key=id;interval=86400
IE_CSO_COLLECTION|json|any|economy|statistical-table|ireland,statistics,cso,pxstat,economy|https://ws.cso.ie|Central Statistics Office Ireland — PxStat table collection|アイルランド中央統計局 PxStat表コレクション|https://ws.cso.ie/public/api.restful/PxStat.Data.Cube_API.ReadCollection|https://ws.cso.ie/public/api.restful/PxStat.Data.Cube_API.ReadCollection|The complete JSON-stat collection of every table the Irish CSO publishes — twelve thousand plus entries — each with its table code, English label, last-updated stamp and the direct href to its data cube. This is the exhaustive index of Irish official statistics and the discovery layer for the per-table dataset reads|array_path=link.item;id_keys=extension.matrix;title_keys=label;date_keys=updated;interval=86400
IE_PROPERTY_PRICE_REGISTER|csv|any|economy|property-transaction|ireland,property,land,transaction,register|https://www.propertypriceregister.ie|Residential Property Price Register Ireland|アイルランド住宅価格登記簿|https://www.propertypriceregister.ie/website/npsra/ppr/npsra-ppr.nsf/Downloads/PPR-{q}.csv/$FILE/PPR-{q}.csv|https://www.propertypriceregister.ie/website/npsra/ppr/npsra-ppr.nsf/Downloads/PPR-2024.csv/$FILE/PPR-2024.csv|Every residential property sale filed for stamp duty in Ireland in a given year: date of sale, full street address, county, Eircode, price paid, whether it was a full market price, VAT status, new or second-hand and the property size band. Sixty thousand rows a year of address-level transaction data published by the Property Services Regulatory Authority|
IE_SMARTDUBLIN_CATALOGUE|json|any|reference|dataset-record|ireland,dublin,opendata,catalogue,municipal|https://data.smartdublin.ie|Smart Dublin open data portal — dataset catalogue|スマートダブリン オープンデータ目録|https://data.smartdublin.ie/api/3/action/package_search?q={q}&rows=100|https://data.smartdublin.ie/api/3/action/package_search?q=register&rows=100|The four Dublin local authorities' shared open-data catalogue: each dataset with its publishing council, licence, spatial extent, update frequency and every distribution it carries. Dublin publishes derelict-site and vacant-site registers, planning and traffic data here that never reach the national portal|array_path=result.results;title_keys=title;id_keys=name;date_keys=metadata_modified
EE_AVAANDMED_DATASETS|json|any|reference|dataset-record|estonia,opendata,catalogue,dataset|https://avaandmed.eesti.ee|Estonian national open data portal — dataset catalogue|エストニア政府オープンデータ 目録|https://avaandmed.eesti.ee/api/datasets?limit=25|https://avaandmed.eesti.ee/api/datasets?limit=25|Estonia's national open-data register, one record per dataset with its slug, Estonian and English titles, publishing organisation with registry code, access level, licence, keywords and its distribution files. Estonia is unusually complete here, so this doubles as an index of which Estonian state registers are machine-readable at all|array_path=data;page_param=page;page_start=1;title_keys=titleEn,title;id_keys=slug;date_keys=updatedAt;interval=86400
EE_INAADRESS_GAZETTEER|json|any|reference|address-record|estonia,address,cadastre,geocoding,land|https://inaadress.maaamet.ee|Estonian Land Board — address gazetteer|エストニア国土庁 住所検索台帳|https://inaadress.maaamet.ee/inaadress/gazetteer?address={q}&results=100&appartment=1|https://inaadress.maaamet.ee/inaadress/gazetteer?address=Tartu&results=100&appartment=1|The Estonian national address register resolved by free text: for each hit the full hierarchical address, the ADS unique address identifier, the object type, the cadastral unit reference and L-EST and WGS84 coordinates. The canonical way to turn an Estonian address string into a cadastral and geographic identity|array_path=addresses;title_keys=aadresstekst,pikkaadress;id_keys=ads_oid;lat_key=viitepunkt_b;lon_key=viitepunkt_l
EE_ELERING_NPS_CURRENT|json|any|energy|market-price|estonia,energy,electricity,price,market|https://dashboard.elering.ee|Elering — Nord Pool Estonian price area|エレリング エストニア卸電力価格|https://dashboard.elering.ee/api/nps/price/{qU}/current|https://dashboard.elering.ee/api/nps/price/EE/current|The current Nord Pool day-ahead electricity price for a Baltic bidding zone as published by the Estonian transmission system operator, timestamped to the hour. Baltic power prices are the fastest-moving public indicator of the region's decoupling from the Russian grid|array_path=data;date_keys=timestamp
LT_SPINTA_GOVERNMENT|json|any|reference|dataset-record|lithuania,opendata,catalogue,spinta,dataset|https://get.data.gov.lt|Lithuanian open data — government namespace tree|リトアニア オープンデータ 政府名前空間|https://get.data.gov.lt/datasets/gov/{q}/:ns|https://get.data.gov.lt/datasets/gov/rc/:ns|The Lithuanian Spinta API's namespace listing for a government body: every dataset and sub-namespace it publishes with the machine name, Lithuanian title and description. Walking these namespaces is how the Lithuanian Centre of Registers' company, address and real-property datasets become individually addressable|array_path=_data;title_keys=title;id_keys=name
LT_SPINTA_REGISTERS|json|any|corporate|dataset-record|lithuania,company,register,opendata,spinta|https://get.data.gov.lt|Lithuanian Centre of Registers — legal entity register namespace|リトアニア登記センター 法人登記名前空間|https://get.data.gov.lt/datasets/gov/rc/jar/:ns|https://get.data.gov.lt/datasets/gov/rc/jar/:ns|The JAR namespace of the Lithuanian Centre of Registers exposed through the national Spinta API: every published table of the legal-entity register, from the entities themselves to their addresses, managers, legal forms and status history. The machine-readable face of Lithuania's company register|array_path=_data;title_keys=title;id_keys=name;interval=86400
LV_BENEFICIAL_OWNERS|json|any|corporate|beneficial-owner|latvia,company,beneficialowner,register,ubo|https://data.gov.lv|Latvian Register of Enterprises — beneficial owners|ラトビア企業登記所 実質的支配者|https://data.gov.lv/dati/api/3/action/datastore_search?resource_id=20a9b26d-d056-4dbb-ae18-9ff23c87bdee&limit=100|https://data.gov.lv/dati/api/3/action/datastore_search?resource_id=20a9b26d-d056-4dbb-ae18-9ff23c87bdee&limit=100|Latvia's beneficial-ownership register as queryable rows: for each declared ultimate owner the controlled entity's registration number, the owner's forename and surname, masked personal identity number, birth date, nationality, country of residence and the nature and date of the control declared. One of the few UBO registers in Europe that is still open to the public without login|array_path=result.records;page_param=offset;page_start=0;page_size=100;title_keys=forename,surname;id_keys=legal_entity_registration_number;interval=86400
LV_CONSUMER_CREDIT|json|any|corporate|licensed-entity|latvia,finance,licence,credit,register|https://data.gov.lv|Latvian Consumer Rights Centre — licensed consumer lenders|ラトビア消費者権利センター 貸金業免許|https://data.gov.lv/dati/api/3/action/datastore_search?resource_id=9853bae0-2157-40f7-8d48-a8a5690d0c8a&limit=100|https://data.gov.lv/dati/api/3/action/datastore_search?resource_id=9853bae0-2157-40f7-8d48-a8a5690d0c8a&limit=100|Every company licensed to lend to consumers in Latvia: trading name, registration number, legal and operating addresses, telephone, email, website and the licence number with its issue date and status. The regulated perimeter of Latvian consumer credit, at company granularity|array_path=result.records;page_param=offset;page_start=0;page_size=100;interval=86400
LV_DEBT_COLLECTORS|json|any|corporate|licensed-entity|latvia,finance,licence,debt,register|https://data.gov.lv|Latvian Consumer Rights Centre — licensed debt collectors|ラトビア消費者権利センター 債権回収業者登録|https://data.gov.lv/dati/api/3/action/datastore_search?resource_id=d2d285ba-b54b-4929-b973-5846efbb33e5&limit=100|https://data.gov.lv/dati/api/3/action/datastore_search?resource_id=d2d285ba-b54b-4929-b973-5846efbb33e5&limit=100|Every company licensed to pursue debt recovery in Latvia, with its registration number, legal and service addresses, contact details and licence particulars. Debt-collection licensing is a useful signal of which financial groups are operating in a jurisdiction under other names|array_path=result.records;page_param=offset;page_start=0;page_size=100;interval=86400
LV_GHG_PERMITS|json|any|environment|emissions-permit|latvia,environment,emissions,permit,ghg|https://data.gov.lv|Latvian State Environmental Service — greenhouse gas permits|ラトビア環境庁 温室効果ガス排出許可|https://data.gov.lv/dati/api/3/action/datastore_search?resource_id=65e8f0b0-186d-4dc7-a100-9e151e2b3b19&limit=100|https://data.gov.lv/dati/api/3/action/datastore_search?resource_id=65e8f0b0-186d-4dc7-a100-9e151e2b3b19&limit=100|Every greenhouse-gas emissions permit issued in Latvia: the operator, permit number, issue date and validity, current status, the named installation and its latitude and longitude. A geolocated inventory of Latvia's ETS-regulated industrial plant|array_path=result.records;page_param=offset;page_start=0;page_size=100;lat_key=Z platuma koordinātas;lon_key=A garuma koordinātas;interval=86400
LV_WASTE_OPERATORS|json|any|environment|licensed-entity|latvia,environment,waste,permit,register|https://data.gov.lv|Latvian State Environmental Service — waste traders and managers|ラトビア環境庁 廃棄物取扱業者登録|https://data.gov.lv/dati/api/3/action/datastore_search?resource_id=4a3e6292-235e-4083-815d-9ea0c4870f4b&limit=100|https://data.gov.lv/dati/api/3/action/datastore_search?resource_id=4a3e6292-235e-4083-815d-9ea0c4870f4b&limit=100|Latvia's register of licensed waste traders and waste-management operators: decision number, operator name and registration number, status, registration and removal dates, the financial guarantee posted and the waste categories handled. Waste licensing is a standard route for tracing cross-border shipment operators|array_path=result.records;page_param=offset;page_start=0;page_size=100;interval=86400
LV_IPPC_PERMITS|json|any|environment|emissions-permit|latvia,environment,industry,permit,ippc|https://data.gov.lv|Latvian State Environmental Service — category A and B polluting activity permits|ラトビア環境庁 汚染行為許可|https://data.gov.lv/dati/api/3/action/datastore_search?resource_id=66dd77e3-868d-474c-b24a-4e7e83c0ca34&limit=100|https://data.gov.lv/dati/api/3/action/datastore_search?resource_id=66dd77e3-868d-474c-b24a-4e7e83c0ca34&limit=100|Latvia's industrial emissions permits: permit number and category, status, the named installation, the site address, issue date, expiry and any suspension. The closest thing Latvia publishes to a plant-level industrial inventory|array_path=result.records;page_param=offset;page_start=0;page_size=100;interval=86400
LV_WATER_PERMITS|json|any|environment|water-permit|latvia,environment,water,permit,register|https://data.gov.lv|Latvian State Environmental Service — water abstraction permits|ラトビア環境庁 水資源利用許可|https://data.gov.lv/dati/api/3/action/datastore_search?resource_id=62131cb1-2add-4ef1-a04f-b0eda9fa5576&limit=100|https://data.gov.lv/dati/api/3/action/datastore_search?resource_id=62131cb1-2add-4ef1-a04f-b0eda9fa5576&limit=100|Latvian water-resource use permits: permit number, status, the operator and its registration number, the validity window, a description of the permitted activity and the specific abstraction volume allowed. Water rights at operator granularity|array_path=result.records;page_param=offset;page_start=0;page_size=100;interval=86400
HR_DETECTIVE_AGENCIES|json|any|corporate|licensed-entity|croatia,licence,security,detective,register|https://data.gov.hr|Croatian Ministry of the Interior — licensed private detectives|クロアチア内務省 探偵業許可名簿|https://data.gov.hr/ckan/api/3/action/datastore_search?resource_id=4623749f-a3bf-4fb5-b2b8-4c01484b8003&limit=100|https://data.gov.hr/ckan/api/3/action/datastore_search?resource_id=4623749f-a3bf-4fb5-b2b8-4c01484b8003&limit=100|Every company holding a Croatian licence to carry on detective work, with the trading name, address and the named responsible person. A small register that maps precisely onto the private-investigation and corporate-intelligence market in Croatia|array_path=result.records;page_param=offset;page_start=0;page_size=100;interval=86400
