id	url	verdict	kind	items	http	bytes	note
OVERPASS_ASSEMBLY_POINT	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22emergency%22%3D%22assembly_point%22%5D%2850.9%2C6.5%2C51.7%2C7.8%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_BEACON	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnode%5B%22man_made%22%3D%22beacon%22%5D%2851.2%2C3.2%2C52.4%2C4.8%29%3Bout%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_BLOOD_DONATION	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22healthcare%22%3D%22blood_donation%22%5D%2828.3%2C76.9%2C28.95%2C77.6%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_BREAKWATER	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22breakwater%22%5D%2851.8%2C3.8%2C52.3%2C4.6%29%3Bout%20center%20meta%20100%3B	HTTP_ERR		0	429	0	Too Many Requests
OVERPASS_BUNKER_SILO	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22bunker_silo%22%5D%2852.0%2C5.0%2C53.0%2C6.5%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_CANAL	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22waterway%22%3D%22canal%22%5D%2851.9%2C4.6%2C52.3%2C5.3%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_CHARGING_STATION	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22amenity%22%3D%22charging_station%22%5D%2852.33%2C4.82%2C52.42%2C4.96%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_CHIMNEY	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22chimney%22%5D%2851.3%2C6.6%2C51.7%2C7.4%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_CLINIC	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22amenity%22%3D%22clinic%22%5D%2850.4%2C30.3%2C50.6%2C30.7%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_COMMS_TOWER	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22communications_tower%22%5D%2849.5%2C6.0%2C51.5%2C9.0%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_COOLING_TOWER	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22cooling_tower%22%5D%2850.5%2C6.0%2C52.0%2C8.5%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_COURTHOUSE	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22amenity%22%3D%22courthouse%22%5D%2848.75%2C2.2%2C49.0%2C2.55%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_COVERED_RESERVOIR	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22reservoir_covered%22%5D%2851.2%2C-0.7%2C51.9%2C0.3%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_DRY_DOCK	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22waterway%22%3D%22dock%22%5D%2851.2%2C3.9%2C51.6%2C4.6%29%3Bout%20center%20meta%20100%3B	HTTP_ERR		0	429	0	Too Many Requests
OVERPASS_DYKE	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22dyke%22%5D%2851.8%2C4.0%2C52.4%2C5.2%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_EMBANKMENT	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22embankment%22%5D%2851.3%2C6.8%2C51.6%2C7.3%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_EMERGENCY_WATER_TANK	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22emergency%22%3D%22water_tank%22%5D%2850.8%2C6.5%2C51.7%2C7.8%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_FIRE_STATION	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22amenity%22%3D%22fire_station%22%5D%2848.75%2C2.2%2C49.0%2C2.55%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_FUEL_STATION	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22amenity%22%3D%22fuel%22%5D%2851.44%2C-0.16%2C51.56%2C-0.02%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_FUNICULAR	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22railway%22%3D%22funicular%22%5D%2846.4%2C7.4%2C47.3%2C8.8%29%3Bout%20center%20meta%20100%3B	HTTP_ERR		0	429	0	Too Many Requests
OVERPASS_GANTRY	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22gantry%22%5D%2851.3%2C-0.5%2C51.7%2C0.2%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_GASOMETER	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22gasometer%22%5D%2851.0%2C6.0%2C52.0%2C8.0%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_GAS_FLARE	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnode%5B%22man_made%22%3D%22flare%22%5D%2831.3%2C-103.2%2C32.4%2C-101.4%29%3Bout%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_GOODS_CONVEYOR	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22goods_conveyor%22%5D%2850.85%2C6.2%2C51.25%2C6.95%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_GOVERNMENT_OFFICE	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22office%22%3D%22government%22%5D%2848.8%2C2.25%2C49.0%2C2.5%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_KILN	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22kiln%22%5D%2823.6%2C90.15%2C24.2%2C90.8%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_LEVEL_CROSSING	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnode%5B%22railway%22%3D%22level_crossing%22%5D%2851.4%2C6.9%2C51.6%2C7.2%29%3Bout%20meta%20100%3B	HTTP_ERR		0	429	0	Too Many Requests
OVERPASS_LOCK_GATE	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22waterway%22%3D%22lock_gate%22%5D%2851.8%2C4.0%2C52.4%2C5.2%29%3Bout%20center%20meta%20100%3B	HTTP_ERR		0	429	0	Too Many Requests
OVERPASS_MEDICAL_LAB	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22healthcare%22%3D%22laboratory%22%5D%2848.8%2C2.25%2C49.0%2C2.5%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_MINESHAFT	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnode%5B%22man_made%22%3D%22mineshaft%22%5D%2850.05%2C-5.75%2C50.55%2C-4.6%29%3Bout%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_MINE_ADIT	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnode%5B%22man_made%22%3D%22adit%22%5D%2850.05%2C-5.75%2C50.55%2C-4.6%29%3Bout%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_MONITORING_STATION	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22monitoring_station%22%5D%2835.2%2C139.2%2C36.1%2C140.2%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_MORTUARY	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22amenity%22%3D%22mortuary%22%5D%2848.6%2C2.0%2C49.2%2C2.8%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_NAVIGATIONAID	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnode%5B%22aeroway%22%3D%22navigationaid%22%5D%2850.0%2C7.0%2C51.0%2C9.0%29%3Bout%20meta%20100%3B	HTTP_ERR		0	429	0	Too Many Requests
OVERPASS_NURSING_HOME	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22amenity%22%3D%22nursing_home%22%5D%2850.9%2C6.5%2C52.0%2C8.0%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_OFFSHORE_PLATFORM	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22offshore_platform%22%5D%2853.0%2C1.5%2C54.5%2C4.5%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_PARCEL_LOCKER	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnode%5B%22amenity%22%3D%22parcel_locker%22%5D%2852.45%2C13.3%2C52.58%2C13.5%29%3Bout%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_PETROLEUM_WELL	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnode%5B%22man_made%22%3D%22petroleum_well%22%5D%2831.7%2C-102.5%2C32.2%2C-101.8%29%3Bout%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_PHARMACY	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22amenity%22%3D%22pharmacy%22%5D%2848.845%2C2.31%2C48.89%2C2.39%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_PIER	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22pier%22%5D%2851.85%2C4.0%2C52.0%2C4.45%29%3Bout%20center%20meta%20100%3B	HTTP_ERR		0	429	0	Too Many Requests
OVERPASS_POST_DEPOT	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22amenity%22%3D%22post_depot%22%5D%2851.2%2C-0.6%2C51.85%2C0.3%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_POWER_CABLE	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22power%22%3D%22cable%22%5D%2851.3%2C6.7%2C51.7%2C7.4%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_POWER_LINE	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22power%22%3D%22line%22%5D%2851.3%2C6.7%2C51.7%2C7.4%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_POWER_TOWER	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnode%5B%22power%22%3D%22tower%22%5D%2851.42%2C6.92%2C51.56%2C7.14%29%3Bout%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_PUMPING_STATION	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22pumping_station%22%5D%2851.8%2C4.0%2C52.4%2C5.2%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_REFUGEE_SITE	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22amenity%22%3D%22refugee_site%22%5D%2820.9%2C91.95%2C21.55%2C92.45%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_RESERVOIR	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22landuse%22%3D%22reservoir%22%5D%2851.2%2C-0.8%2C51.9%2C0.3%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_REST_AREA	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22highway%22%3D%22rest_area%22%5D%2850.5%2C6.5%2C51.5%2C8.0%29%3Bout%20center%20meta%20100%3B	HTTP_ERR		0	429	0	Too Many Requests
OVERPASS_SAWMILL	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22craft%22%3D%22sawmill%22%5D%2847.3%2C11.0%2C48.3%2C13.0%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_SHIPYARD	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22industrial%22%3D%22shipyard%22%5D%2851.7%2C4.0%2C52.6%2C5.6%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_SIREN	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnode%5B%22emergency%22%3D%22siren%22%5D%2850.8%2C6.5%2C51.6%2C7.6%29%3Bout%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_SLAUGHTERHOUSE	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22industrial%22%3D%22slaughterhouse%22%5D%2850.5%2C6.5%2C52.0%2C9.0%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_SLIPWAY	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22leisure%22%3D%22slipway%22%5D%2851.8%2C4.0%2C52.4%2C5.2%29%3Bout%20center%20meta%20100%3B	HTTP_ERR		0	429	0	Too Many Requests
OVERPASS_SOCIAL_FACILITY	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22amenity%22%3D%22social_facility%22%5D%2848.8%2C2.25%2C49.0%2C2.5%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_SPEED_CAMERA	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnode%5B%22highway%22%3D%22speed_camera%22%5D%2851.3%2C-0.4%2C51.7%2C0.2%29%3Bout%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_STREET_CABINET	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnode%5B%22man_made%22%3D%22street_cabinet%22%5D%2852.04%2C4.26%2C52.13%2C4.38%29%3Bout%20meta%20100%3B	NET_ERR		0	0	0	timed out
OVERPASS_SURVEILLANCE_CAMERA	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnode%5B%22man_made%22%3D%22surveillance%22%5D%2851.5%2C-0.14%2C51.535%2C-0.08%29%3Bout%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_SURVEY_POINT	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnode%5B%22man_made%22%3D%22survey_point%22%5D%2851.35%2C6.8%2C51.65%2C7.3%29%3Bout%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_SWITCHGEAR	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22power%22%3D%22switchgear%22%5D%2850.5%2C6.0%2C52.0%2C8.0%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_TAILINGS_POND	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22tailings_pond%22%5D%28-33.6%2C-71.6%2C-32.4%2C-70.0%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_TELESCOPE	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22man_made%22%3D%22telescope%22%5D%28-25.2%2C-71.0%2C-22.6%2C-67.2%29%3Bout%20center%20meta%20100%3B	NET_ERR		0	0	0	[Errno 111] Connection refused
OVERPASS_TOLL_BOOTH	https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3Bnwr%5B%22barrier%22%3D%22toll_booth%22%5D%2848.6%2C2.0%2C49.3%2C3.0%29%3Bout%20center%20meta%20100%3B	HTTP_ERR		0	429	0	Too Many Requests
