JO30_CAM_QSR_RIVER_LIVECAM	http://www.qsr.mlit.go.jp/useful/river_livecam.html	NOT_A_LIST: 356 KB office index (press-release nav), cameras on office pages.
JO30_CAM_QSR_ROAD_LIVECAM	http://www.qsr.mlit.go.jp/useful/road_livecam.html	NOT_A_LIST: office link index.
JO30_CAM_QSR_KYUSYU_BOUSAI	https://www.qsr.mlit.go.jp/bousai_joho/kyusyubosai/html/camera.html	NOT_A_LIST: link index to office pages.
JO30_CAM_KAGOSHIMA_OSUMI_SABO	https://www.qsr.mlit.go.jp/osumi/bousai/popSC_S26.html	COVERED: 11 Osumi Sakurajima sabo cameras are already records of JO30_CAM_KAGOSHIMA_PREF_LIVE_LIST.
JO30_CAM_SAGA_PREF_ROAD	https://www.sagacat.or.jp/roadinfo/camimage/map/	FRAMESET: map.html/list frames with 0-1 anchors (2022).
JO30_CAM_SAGA_PREF_PAGE	https://www.pref.saga.lg.jp/kiji00386819/index.html	NOT_A_LIST: 11 anchors, link page.
JO30_CAM_KUMAMOTO_PREF_ROAD	https://www.pref.kumamoto.jp/soshiki/102/247195.html	NOT_A_LIST: link page, 77 nav anchors.
JO30_CAM_KUMAMOTO_PREF_RIVER_LINKS	https://www.pref.kumamoto.jp/soshiki/105/5724.html	NOT_A_LIST: 70 nav anchors, no camera-level links.
JO30_CAM_MIYAZAKI_PREF_ROAD_PAGE	https://www.pref.miyazaki.lg.jp/dorohozen/shakaikiban/kotsu/20231215160127.html	TOO_SMALL: 6 WatchPoint.aspx?point_id= anchors.
JO30_CAM_OKINAWA_SOUTH_RIVER	https://www.pref.okinawa.lg.jp/machizukuri/doboku/1013804/1022516/1030128/1030112.html	NOT_A_LIST: 133 anchors, none camera-level.
JO30_CAM_KOCHI_PREF_ROAD	https://www.pref.kochi.lg.jp/doc/2019012400171/	NOT_A_LIST: link page to road-info-prvs.
JO30_CAM_KOCHI_KOUHOU_BOUSAI	http://kouhou.bousai.pref.kochi.jp/douro/bousai/bousai_top.html	NO_RESPONSE.
JO30_CAM_OSAKA_UNDERGROUND_RIVER	https://www.pref.osaka.lg.jp/sumai/kasen/kasenliveeizou/index.html	NOT_A_LIST: 50 anchors, none camera-level (streams embedded).
JO30_CAM_HYOGO_KASENKANSHI	https://hyogo.kasenkanshi.info/text_cameras/river/kobe	JS_RENDERED: area pages carry only 17 nav anchors; 870 KB root page builds the camera map client-side.
JO30_CAM_HYOGO_KATO_RIVERCAM	http://www.rivercam.info/kato/cameras.html	DOMAIN: 12 labelled camera anchors, but rivercam.info is a vendor host, not a prefectural domain.
JO30_CAM_TOKUSHIMA_MAPS_LIVECAM	https://maps.pref.tokushima.lg.jp/live_camera/	JS_RENDERED: 5 anchors, map built client-side (the prefecture's CSV inventory is used instead).
JO30_CAM_KAGAWA_OPENDATA_XLSX	https://opendata.pref.kagawa.lg.jp/kana/dataset/150/resource/730/河川監視カメラ.xlsx	HTTP_500 on download.
JO30_CAM_SHIMANE_SUIBOU_TELEM	https://www.suibou-shimane.jp/pc/telem/1520.html	JS_RENDERED: 0 anchors.
JO30_CAM_SHIMANE_ROADI_HTML	https://www.roadi.pref.shimane.jp/	JS_RENDERED: Next.js shell (data in point.json5, see above).
JO30_CAM_AKITA_ROAD	http://road.pref.akita.lg.jp/modules/tinyd2/index.php?id=4	NOT_A_LIST: EUC-JP page, 28 nav anchors, stills inline.
JO30_CAM_AKITA_CITY_UNDERPASS	https://www.city.akita.lg.jp/kurashi/doro-koen/1007154/1034493/1041503.html	NOT_A_LIST: 45 nav anchors; streams embedded.
JO30_CAM_SENDAI_CITY_UNDERPASS	https://www.city.sendai.jp/iji/kurashi/machi/kotsu/ijikanri/dourokansui.html	NOT_A_LIST: navigation only.
JO30_CAM_SAITAMA_BVCAM	https://www.pref.saitama.lg.jp/a1006/kurashi/machi/doro/ijikanri/bvcam.html	NOT_A_LIST: 76 nav anchors, stills inline.
JO30_CAM_CHICHIBU_ROMEN	http://titiburomenkamera.saitama.jp/video-default.php	JS_RENDERED: 0 anchors.
JO30_CAM_GUNMA_KENDOBOUSAI	https://www.kendobousai-gunma.jp/photo/	NOT_A_LIST: area selector with 3 anchors (?area= adds nothing); the prefecture's YouTube list page is used instead.
JO30_CAM_AOMORI_KOUTSU	https://www.koutsu-aomori.com/cgi-bin/livecamera.cgi	NOT_A_LIST: 11 anchors to other systems; aomori.cc/pc/live has 1 anchor.
JO30_CAM_FUKUSHIMA_FROAD	http://absv1.f-road.info/ca/	EMPTY: 146-byte page; the prefecture's pages link 5-7 camViewA.php anchors each on a .info vendor host.
JO30_CAM_FUKUSHIMA_INAWASHIRO	https://www.pref.fukushima.lg.jp/sec/41351a/livecamera.html	TOO_SMALL_VENDOR: 5 absv1.f-road.info + 3 opsv1.a-road.info anchors.
JO30_CAM_NAGANO_MICHIKANRI	https://www.pref.nagano.lg.jp/michikanri/mobile/kotsu/iiyama.html	TOO_SMALL_NO_INDEX: 7 labelled stills per office page, but the office index is HTTP 403/404 so the set cannot be enumerated.
JO30_CAM_NAGANO_KOHO_KOTSU	https://www.pref.nagano.lg.jp/koho/mobile/kotsu/	HTTP_403.
JO30_CAM_YAMANASHI_FUJI	https://www.pref.yamanashi.jp/livecamera/	TOO_SMALL_SAME_LABEL: 6 camera sub-pages all labelled ライブ映像を見る.
JO30_CAM_NAGOYA_RDCAMIMAGE	https://www.rdcamimage.city.nagoya.jp/public_smart/all_map.asp	TERMS_GATE: redirects to a terms-agreement page (Default.asp), 0 anchors.
JO30_CAM_KYOTO_CITY	https://www.city.kyoto.lg.jp/kensetu/page/0000279933.html	NOT_A_LIST: 40 nav anchors, no camera links.
JO30_CAM_KYOTO_ROAD_CORP	https://www.kyo-miti.jp/livecameraNew/index.html	TOO_SMALL: 3 stills labelled via alt.
JO30_CAM_TOSU_CITY	https://www.city.tosu.lg.jp/site/saigai-bousai/63259.html	NOT_A_LIST: 21 Kawabou gauge links (not cameras) plus nav.
JO30_CAM_MASUDA_CITY	https://www.city.masuda.lg.jp/soshikikarasagasu/somubu/kikikanrika/7/6/1164.html	COVERED_SMALL: 4 Hamada r_view links (already in JO30_CAM_HAMADA_RIVER_VIEW) + 4 Shimane suibou links.
JO30_CAM_SHIKI_CITY	https://www.city.shiki.lg.jp/soshiki/11/3173.html	NOT_A_LIST: single YouTube embed.
JO30_CAM_KASHIWA_CITY	https://www.city.kashiwa.lg.jp/dorokotsu/shiseijoho/keikaku/machizukuri/koutsuu/livecamera.html	NOT_A_LIST: single YouTube embed.
JO30_CAM_SHIMOTSUKE_CITY	https://www.city.shimotsuke.lg.jp/1139/info-0000002347-2.html	TOO_SMALL: 2 dif.pref.tochigi.lg.jp camera links.
JO30_CAM_TAKASAGO_CITY	https://www.city.takasago.lg.jp/gyoseisite/kurashi_tetsuzuki/anzen_anshin/6/3/index.html	NOT_A_LIST: navigation only.
JO30_CAM_HAKUI_CITY	https://www.city.hakui.lg.jp/soshiki/sangyoukensetsubu/chiikiseibika/9/12/2/10397.html	NOT_FETCHED: not reached before the rate-limit restart; not verified.
JO30_CAM_NAOJ_LIVECAM	https://www.nao.ac.jp/livecam/	NOT_JAPAN_CAMS: 25 anchors, the camera links point at Hawaii telescopes (naoj.org, cfht.hawaii.edu) and YouTube.
JO30_CAM_SENDAI_ASTRO	https://www.sendai-astro.jp/livecamera/	NOT_A_LIST: 19 nav anchors, single embedded camera.
JO30_CAM_SVO_KYOTO	http://www.svo.dpri.kyoto-u.ac.jp/svo/	TOO_SMALL: 2 webcam-svo hosts linked, webcam-svo1.pr.kyoto-u.ac.jp/local/ does not respond.
JO30_CAM_ASO_VGS_KYOTO	https://www.aso.vgs.kyoto-u.ac.jp/camera/index.html	NOT_A_LIST: 10 nav anchors, cameras as inline images (hondo/avl sub-pages).
JO30_CAM_WATER_MISOGAWA	https://www.water.go.jp/chubu/misogawa/live/camera_index.html	SINGLE_CAMERA: one still in a frame.
JO30_CAM_WATER_SAMEURA	https://www.water.go.jp/yoshino/ikeda/sameura/eizoukan.html	SINGLE_CAMERA: one still (camDisp14.jpg) in a frame.
JO30_CAM_WATER_IWAYA	https://www.water.go.jp/chubu/iwaya/html/camera/camera.html	SINGLE_CAMERA: one still in a frame.
JO30_CAM_KAIHO_OTARU	https://www.kaiho.mlit.go.jp/01kanku/otaru/livecam/index.html	NOT_A_LIST: 27 nav anchors, single camera.
JO30_CAM_KAIHO_11TH_RCGH	https://camera.mics.kaiho.mlit.go.jp/camstream/11th_rcgh/	SINGLE_CAMERA: JS stream page, 0 anchors.
JO30_CAM_KAWABOU_CAMERA_LIST	https://www.river.go.jp/kawabou/file/files/cam/camlist.json	HTTP_404: no standalone camera-list JSON in the Kawabou SPA (tried cam/, tm/cam/, info/cam/; the app bundle references no camera list file). Camera URLs already arrive inline via JP_MLIT_KAWABOU_INFO relObs rows.
JO30_CAM_TOTTORI_YUKINAVI	http://yukinavi.net/index.html	DOMAIN: 455 anchors incl. 36 Tottori office + 17 Okayama detail links, but yukinavi.net is a generic host; the office-side lists it points at are inline-image pages (rejected above).
JO30_CAM_OKAYAMA_ROAD_CAMERA	https://road-camera.pref.okayama.jp/	JS_RENDERED: template anchors (detail.html?id=${s.id}) filled client-side; no JSON reference in the page.
JO30_CAM_PREFTOTTORI_BOUSAI_VIEW	http://www.preftottori-bousai-view.jp/cameras/index/1	NO_RESPONSE.
JO30_CAM_MIYAGI_DOBOKUSOUGOU	https://www.dobokusougou.pref.miyagi.jp/miyagi_sp/cameraImage?kindId=100&jiseiId=1&areaId=1&kansokuPointId=104100001	SINGLE_CAMERA: per-camera page; no server-rendered list found (11 nav anchors).
JO30_CAM_ISHIUCHI_MARUYAMA_SKI	https://maruyama-gg.ishiuchi.jp/livecam/	NOT_FETCHED: ski-resort search yielded one .jp resort blog; not fetched, not verified, and not an institution host.
JO30_CAM_HIROSHIMA_ROADNAVI	https://www.roadnavi.pref.hiroshima.lg.jp/camera_list.php?area=all	ENGINE_DROPS_AFTER_FIX: 120 camera_detail.php?id= image anchors; the site name sits in a DIFFERENT <tr> from the anchor, so rules 3-5 find nothing. Engine run 2026-09-21 with the anchor-label fix: emitted 0 (EMPTY_UPSTREAM). Needs a previous/next-row lookup or a data endpoint.
JO30_CAM_IWATE_DOURO_ALLCAMERA	https://www.douro.com/all/allcamera.php	ENGINE_DROPS_AFTER_FIX: 74 image anchors, name in the following <tr class=camera_info>; engine run 2026-09-21 emitted 0.
JO30_CAM_KAIHO_LIVECAMERA_INDEX	https://www6.kaiho.mlit.go.jp/livecamera.html	PARTIAL_AFTER_FIX: 79 JCG coastal camera anchors are bare image-map hot-spots (<a><img/></a><a>...) with no text anywhere near them; engine run 2026-09-21 emitted 12 (the labelled ones: 名古屋港ガーデンふ頭, 鳥羽海上保安部庁舎 ...), 67 still dropped. Not shipped because 12 is far from the 79 observed; the camera names exist only on each target page.
JO30_CAM_TAKAHASHI_CITY_RIVER	https://www.city.takahashi.lg.jp/site/t-bosai/bousai-webcamera.html	MISLABELLED_AFTER_FIX: 15 /map/cam-*.html image anchors; engine run 2026-09-21 emitted 14-15 but the neighbour-text rule attaches the NEXT camera's caption to each link (title （12）手川橋 on cam-nagaya.html, （2）新幡見橋 on cam-kawamokanisuidou.html). Real names, wrong association — worse than dropping. Needs caption-before/after disambiguation.
JO30_CAM_NIIGATA_LIVECAM_NOTE	https://www.live-cam.pref.niigata.jp/	SHIPPED: previously rejected as class-only; the anchors also carry a title attribute, which the fixed engine reads. Emitted 442, stored 442 on 2026-09-21. Kept here only so the earlier reject reason is not read as current.
