id	url	kind	items	name	name_ja	collector	category	lang	tags	interval	description	_verdict	_note
es-opendata-aragon-es-activity	https://opendata.aragon.es/api/3/action/recently_changed_packages_activity_list?limit=100	json:result		Aragón Open Data — activity (Spain)		es_opendata	opendata	es	es,ckan,opendata,activity	86400	Recent publish/update activity — what this authority changed and when, which is the change-detection signal behind the catalogue. Served by the CKAN platform at opendata.aragon.es.	HTTP_ERR	BAD REQUEST
es-opendata-aragon-es-org-direccion-general-personal	https://opendata.aragon.es/api/3/action/package_search?fq=organization:direccion-general-personal&rows=100	json:result.results		Aragón Open Data — org-direccion-general-personal (Spain)		es_opendata	opendata	es	es,ckan,opendata,org-direccion-general-personal	86400	Everything published by Dirección General de Personal on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at opendata.aragon.es.	EMPTY_RESULTSET	{"help": "https://opendata.aragon.es/aod/api/3/action/help_show?name=package_search", "success": tru
it-opendata-comune-bari-it-orgs	https://opendata.comune.bari.it/api/3/action/organization_list?all_fields=true	json:result		Bari Open Data — orgs (Italy)		it_opendata	opendata	it	it,ckan,opendata,orgs	86400	Every publishing organisation on the portal with its title, description, package count and image. Served by the CKAN platform at opendata.comune.bari.it.	HTTP_ERR	Internal Server Error
it-dati-comune-milano-it-orgs	https://dati.comune.milano.it/api/3/action/organization_list?all_fields=true	json:result		City of Milan Open Data — orgs (Italy)		it_opendata	opendata	it	it,ckan,opendata,orgs	86400	Every publishing organisation on the portal with its title, description, package count and image. Served by the CKAN platform at dati.comune.milano.it.	HTTP_ERR	INTERNAL SERVER ERROR
us-data-sanjoseca-gov-org-airport	https://data.sanjoseca.gov/api/3/action/package_search?fq=organization:airport&rows=100	json:result.results		City of San Jose — org-airport (United States)		us_opendata	opendata	en	us,ckan,opendata,org-airport	86400	Everything published by Airport on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.sanjoseca.gov.	EMPTY_RESULTSET	{"help": "https://data.sanjoseca.gov/api/3/action/help_show?name=package_search", "success": true, "
us-data-sanjoseca-gov-org-city-auditors	https://data.sanjoseca.gov/api/3/action/package_search?fq=organization:city-auditors&rows=100	json:result.results		City of San Jose — org-city-auditors (United States)		us_opendata	opendata	en	us,ckan,opendata,org-city-auditors	86400	Everything published by City Auditors on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.sanjoseca.gov.	EMPTY_RESULTSET	{"help": "https://data.sanjoseca.gov/api/3/action/help_show?name=package_search", "success": true, "
us-data-sanjoseca-gov-org-city-manager-s-office	https://data.sanjoseca.gov/api/3/action/package_search?fq=organization:city-manager-s-office&rows=100	json:result.results		City of San Jose — org-city-manager-s-office (United States)		us_opendata	opendata	en	us,ckan,opendata,org-city-manager-s-office	86400	Everything published by City Manager's Office on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.sanjoseca.gov.	EMPTY_RESULTSET	{"help": "https://data.sanjoseca.gov/api/3/action/help_show?name=package_search", "success": true, "
us-data-sanjoseca-gov-org-economic-development	https://data.sanjoseca.gov/api/3/action/package_search?fq=organization:economic-development&rows=100	json:result.results		City of San Jose — org-economic-development (United States)		us_opendata	opendata	en	us,ckan,opendata,org-economic-development	86400	Everything published by Economic Development on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.sanjoseca.gov.	EMPTY_RESULTSET	{"help": "https://data.sanjoseca.gov/api/3/action/help_show?name=package_search", "success": true, "
us-data-sanjoseca-gov-org-environmental-services	https://data.sanjoseca.gov/api/3/action/package_search?fq=organization:environmental-services&rows=100	json:result.results		City of San Jose — org-environmental-services (United States)		us_opendata	opendata	en	us,ckan,opendata,org-environmental-services	86400	Everything published by Environmental Services on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.sanjoseca.gov.	EMPTY_RESULTSET	{"help": "https://data.sanjoseca.gov/api/3/action/help_show?name=package_search", "success": true, "
us-data-sanjoseca-gov-org-housing	https://data.sanjoseca.gov/api/3/action/package_search?fq=organization:housing&rows=100	json:result.results		City of San Jose — org-housing (United States)		us_opendata	opendata	en	us,ckan,opendata,org-housing	86400	Everything published by Housing on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.sanjoseca.gov.	EMPTY_RESULTSET	{"help": "https://data.sanjoseca.gov/api/3/action/help_show?name=package_search", "success": true, "
us-data-sanjoseca-gov-org-human-resources	https://data.sanjoseca.gov/api/3/action/package_search?fq=organization:human-resources&rows=100	json:result.results		City of San Jose — org-human-resources (United States)		us_opendata	opendata	en	us,ckan,opendata,org-human-resources	86400	Everything published by Human Resources on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.sanjoseca.gov.	EMPTY_RESULTSET	{"help": "https://data.sanjoseca.gov/api/3/action/help_show?name=package_search", "success": true, "
us-data-sanjoseca-gov-org-library	https://data.sanjoseca.gov/api/3/action/package_search?fq=organization:library&rows=100	json:result.results		City of San Jose — org-library (United States)		us_opendata	opendata	en	us,ckan,opendata,org-library	86400	Everything published by Library on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.sanjoseca.gov.	EMPTY_RESULTSET	{"help": "https://data.sanjoseca.gov/api/3/action/help_show?name=package_search", "success": true, "
us-data-sanjoseca-gov-org-public-works	https://data.sanjoseca.gov/api/3/action/package_search?fq=organization:public-works&rows=100	json:result.results		City of San Jose — org-public-works (United States)		us_opendata	opendata	en	us,ckan,opendata,org-public-works	86400	Everything published by Public Works on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.sanjoseca.gov.	EMPTY_RESULTSET	{"help": "https://data.sanjoseca.gov/api/3/action/help_show?name=package_search", "success": true, "
us-data-weho-org-views	https://data.weho.org/api/views/metadata/v1	json-array		City of West Hollywood Open Data — views (United States)		us_opendata	opendata	en	us,socrata,opendata,views	86400	Per-view metadata for every dataset on the domain. Served by the SOCRATA platform at data.weho.org.	TIMEOUT	timeout
it-www-dati-lombardia-it-views	https://www.dati.lombardia.it/api/views/metadata/v1	json-array		Data Regione Lombardia — views (Italy)		it_opendata	opendata	it	it,socrata,opendata,views	86400	Per-view metadata for every dataset on the domain. Served by the SOCRATA platform at www.dati.lombardia.it.	TOO_BIG	over 8MB
us-data-austintexas-gov-views	https://data.austintexas.gov/api/views/metadata/v1	json-array		data.austintexas.gov — views (United States)		us_opendata	opendata	en	us,socrata,opendata,views	86400	Per-view metadata for every dataset on the domain. Served by the SOCRATA platform at data.austintexas.gov.	TIMEOUT	timeout
fr-www-data-gouv-fr-reuses	https://www.data.gouv.fr/api/1/reuses/?page_size=100	json:data		data.gouv.fr — reuses (France)		fr_opendata	opendata	fr	fr,udata,opendata,reuses	86400	Declared reuses — who is building on this data and what they built, which is the downstream-attribution signal. Served by the UDATA platform at www.data.gouv.fr.	TOO_BIG	over 8MB
ie-data-gov-ie-org-3d	https://data.gov.ie/api/3/action/package_search?fq=organization:3d&rows=100	json:result.results		data.gov.ie — org-3d (Ireland)		ie_opendata	opendata	en	ie,ckan,opendata,org-3d	86400	Everything published by 3d on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ie.	EMPTY_RESULTSET	{"help": "https://data.gov.ie/api/3/action/help_show?name=package_search", "success": true, "result"
ie-data-gov-ie-org-an-garda-siochana	https://data.gov.ie/api/3/action/package_search?fq=organization:an-garda-siochana&rows=100	json:result.results		data.gov.ie — org-an-garda-siochana (Ireland)		ie_opendata	opendata	en	ie,ckan,opendata,org-an-garda-siochana	86400	Everything published by An Garda Síochána on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ie.	EMPTY_RESULTSET	{"help": "https://data.gov.ie/api/3/action/help_show?name=package_search", "success": true, "result"
ie-data-gov-ie-org-carlow-county-council	https://data.gov.ie/api/3/action/package_search?fq=organization:carlow-county-council&rows=100	json:result.results		data.gov.ie — org-carlow-county-council (Ireland)		ie_opendata	opendata	en	ie,ckan,opendata,org-carlow-county-council	86400	Everything published by Carlow County Council on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ie.	EMPTY_RESULTSET	{"help": "https://data.gov.ie/api/3/action/help_show?name=package_search", "success": true, "result"
ie-data-gov-ie-org-cavan-county-council	https://data.gov.ie/api/3/action/package_search?fq=organization:cavan-county-council&rows=100	json:result.results		data.gov.ie — org-cavan-county-council (Ireland)		ie_opendata	opendata	en	ie,ckan,opendata,org-cavan-county-council	86400	Everything published by Cavan County Council on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ie.	EMPTY_RESULTSET	{"help": "https://data.gov.ie/api/3/action/help_show?name=package_search", "success": true, "result"
ie-data-gov-ie-org-central-applications-office	https://data.gov.ie/api/3/action/package_search?fq=organization:central-applications-office&rows=100	json:result.results		data.gov.ie — org-central-applications-office (Ireland)		ie_opendata	opendata	en	ie,ckan,opendata,org-central-applications-office	86400	Everything published by Central Applications Office on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ie.	EMPTY_RESULTSET	{"help": "https://data.gov.ie/api/3/action/help_show?name=package_search", "success": true, "result"
ie-data-gov-ie-org-children-s-health-ireland	https://data.gov.ie/api/3/action/package_search?fq=organization:children-s-health-ireland&rows=100	json:result.results		data.gov.ie — org-children-s-health-ireland (Ireland)		ie_opendata	opendata	en	ie,ckan,opendata,org-children-s-health-ireland	86400	Everything published by Children's Health Ireland on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ie.	EMPTY_RESULTSET	{"help": "https://data.gov.ie/api/3/action/help_show?name=package_search", "success": true, "result"
ie-data-gov-ie-org-citizens-information-board	https://data.gov.ie/api/3/action/package_search?fq=organization:citizens-information-board&rows=100	json:result.results		data.gov.ie — org-citizens-information-board (Ireland)		ie_opendata	opendata	en	ie,ckan,opendata,org-citizens-information-board	86400	Everything published by Citizens Information Board on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ie.	EMPTY_RESULTSET	{"help": "https://data.gov.ie/api/3/action/help_show?name=package_search", "success": true, "result"
ie-data-gov-ie-org-coillte	https://data.gov.ie/api/3/action/package_search?fq=organization:coillte&rows=100	json:result.results		data.gov.ie — org-coillte (Ireland)		ie_opendata	opendata	en	ie,ckan,opendata,org-coillte	86400	Everything published by Coillte on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ie.	NET_ERR	timed out
ie-data-gov-ie-org-commissioners-of-irish-lights	https://data.gov.ie/api/3/action/package_search?fq=organization:commissioners-of-irish-lights&rows=100	json:result.results		data.gov.ie — org-commissioners-of-irish-lights (Ireland)		ie_opendata	opendata	en	ie,ckan,opendata,org-commissioners-of-irish-lights	86400	Everything published by Commissioners of Irish Lights on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ie.	NET_ERR	timed out
ie-data-gov-ie-org-commission-for-communications-regulation	https://data.gov.ie/api/3/action/package_search?fq=organization:commission-for-communications-regulation-ccr-comreg&rows=100	json:result.results		data.gov.ie — org-commission-for-communications-regulation (Ireland)		ie_opendata	opendata	en	ie,ckan,opendata,org-commission-for-communications-regulation	86400	Everything published by Commission for Communications Regulation (ComReg) on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ie.	NET_ERR	timed out
ie-data-gov-ie-org-commission-for-energy-regulation	https://data.gov.ie/api/3/action/package_search?fq=organization:commission-for-energy-regulation&rows=100	json:result.results		data.gov.ie — org-commission-for-energy-regulation (Ireland)		ie_opendata	opendata	en	ie,ckan,opendata,org-commission-for-energy-regulation	86400	Everything published by Commission for Regulation of Utilities on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ie.	NET_ERR	timed out
ie-data-gov-ie-org-department-of-further-and-higher-educati	https://data.gov.ie/api/3/action/package_search?fq=organization:department-of-further-and-higher-education-research-innovation-and-science&rows=100	json:result.results		data.gov.ie — org-department-of-further-and-higher-educati (Ireland)		ie_opendata	opendata	en	ie,ckan,opendata,org-department-of-further-and-higher-educati	86400	Everything published by Department of Further and Higher Education, Research, Innovation and Science on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ie.	EMPTY_RESULTSET	{"help": "https://data.gov.ie/api/3/action/help_show?name=package_search", "success": true, "result"
ie-data-gov-ie-org-department-of-rural-and-community-develo	https://data.gov.ie/api/3/action/package_search?fq=organization:department-of-rural-and-community-development&rows=100	json:result.results		data.gov.ie — org-department-of-rural-and-community-develo (Ireland)		ie_opendata	opendata	en	ie,ckan,opendata,org-department-of-rural-and-community-develo	86400	Everything published by Department of Rural and Community Development and the Gaeltacht on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ie.	EMPTY_RESULTSET	{"help": "https://data.gov.ie/api/3/action/help_show?name=package_search", "success": true, "result"
ie-data-gov-ie-org-department-of-the-taoiseach	https://data.gov.ie/api/3/action/package_search?fq=organization:department-of-the-taoiseach&rows=100	json:result.results		data.gov.ie — org-department-of-the-taoiseach (Ireland)		ie_opendata	opendata	en	ie,ckan,opendata,org-department-of-the-taoiseach	86400	Everything published by Department of the Taoiseach on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ie.	EMPTY_RESULTSET	{"help": "https://data.gov.ie/api/3/action/help_show?name=package_search", "success": true, "result"
ro-data-gov-ro-org-academia-de-politie-alexandru-ioan-cuza	https://data.gov.ro/api/3/action/package_search?fq=organization:academia-de-politie-alexandru-ioan-cuza&rows=100	json:result.results		Data.Gov.RO - Official Romanian OD Portal — org-academia-de-politie-alexandru-ioan-cuza (Romania)		ro_opendata	opendata	ro	ro,ckan,opendata,org-academia-de-politie-alexandru-ioan-cuza	86400	Everything published by Academia de Poliţie „Alexandru Ioan Cuza” on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ro.	EMPTY_RESULTSET	{"help": "https://data.gov.ro/api/3/action/help_show?name=package_search", "success": true, "result"
ro-data-gov-ro-org-administratia-nationala-a-rezervelor-de-	https://data.gov.ro/api/3/action/package_search?fq=organization:administratia-nationala-a-rezervelor-de-stat-si-probleme-sociale&rows=100	json:result.results		Data.Gov.RO - Official Romanian OD Portal — org-administratia-nationala-a-rezervelor-de- (Romania)		ro_opendata	opendata	ro	ro,ckan,opendata,org-administratia-nationala-a-rezervelor-de-	86400	Everything published by Administraţia Naţională a Rezervelor de Stat şi Probleme Speciale on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ro.	EMPTY_RESULTSET	{"help": "https://data.gov.ro/api/3/action/help_show?name=package_search", "success": true, "result"
ro-data-gov-ro-org-agentia-nationala-pentru-protectia-mediu	https://data.gov.ro/api/3/action/package_search?fq=organization:agentia-nationala-pentru-protectia-mediului&rows=100	json:result.results		Data.Gov.RO - Official Romanian OD Portal — org-agentia-nationala-pentru-protectia-mediu (Romania)		ro_opendata	opendata	ro	ro,ckan,opendata,org-agentia-nationala-pentru-protectia-mediu	86400	Everything published by Agenția Națională pentru Protecția Mediului on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ro.	TOO_BIG	over 8MB
ro-data-gov-ro-org-agentia-romana-de-asigurare-a-calitatii-	https://data.gov.ro/api/3/action/package_search?fq=organization:agentia-romana-de-asigurare-a-calitatii-in-invatamantul-preuniversitar&rows=100	json:result.results		Data.Gov.RO - Official Romanian OD Portal — org-agentia-romana-de-asigurare-a-calitatii- (Romania)		ro_opendata	opendata	ro	ro,ckan,opendata,org-agentia-romana-de-asigurare-a-calitatii-	86400	Everything published by Agenția Română de Asigurare a Calității în Învățământul Preuniversitar on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ro.	EMPTY_RESULTSET	{"help": "https://data.gov.ro/api/3/action/help_show?name=package_search", "success": true, "result"
ro-data-gov-ro-org-agentia-pentru-protectia-mediului-arges	https://data.gov.ro/api/3/action/package_search?fq=organization:agentia-pentru-protectia-mediului-arges&rows=100	json:result.results		Data.Gov.RO - Official Romanian OD Portal — org-agentia-pentru-protectia-mediului-arges (Romania)		ro_opendata	opendata	ro	ro,ckan,opendata,org-agentia-pentru-protectia-mediului-arges	86400	Everything published by Agenția pentru Protecția Mediului Argeș on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ro.	EMPTY_RESULTSET	{"help": "https://data.gov.ro/api/3/action/help_show?name=package_search", "success": true, "result"
ro-data-gov-ro-org-agentia-pentru-protectia-mediului-timis	https://data.gov.ro/api/3/action/package_search?fq=organization:agentia_pentru_protectia_mediului_timis&rows=100	json:result.results		Data.Gov.RO - Official Romanian OD Portal — org-agentia-pentru-protectia-mediului-timis (Romania)		ro_opendata	opendata	ro	ro,ckan,opendata,org-agentia-pentru-protectia-mediului-timis	86400	Everything published by Agenția pentru Protecția Mediului Timiș  on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ro.	EMPTY_RESULTSET	{"help": "https://data.gov.ro/api/3/action/help_show?name=package_search", "success": true, "result"
ro-data-gov-ro-org-agentia-pentru-protectia-mediului-vaslui	https://data.gov.ro/api/3/action/package_search?fq=organization:agentia-pentru-protectia-mediului-vaslui&rows=100	json:result.results		Data.Gov.RO - Official Romanian OD Portal — org-agentia-pentru-protectia-mediului-vaslui (Romania)		ro_opendata	opendata	ro	ro,ckan,opendata,org-agentia-pentru-protectia-mediului-vaslui	86400	Everything published by Agenția pentru Protecția Mediului Vaslui on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ro.	EMPTY_RESULTSET	{"help": "https://data.gov.ro/api/3/action/help_show?name=package_search", "success": true, "result"
ro-data-gov-ro-org-atlasul-social	https://data.gov.ro/api/3/action/package_search?fq=organization:atlasul-social&rows=100	json:result.results		Data.Gov.RO - Official Romanian OD Portal — org-atlasul-social (Romania)		ro_opendata	opendata	ro	ro,ckan,opendata,org-atlasul-social	86400	Everything published by Atlasul Social on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ro.	EMPTY_RESULTSET	{"help": "https://data.gov.ro/api/3/action/help_show?name=package_search", "success": true, "result"
ro-data-gov-ro-org-a-c-c-r-o-o	https://data.gov.ro/api/3/action/package_search?fq=organization:a-c-c-r-o-o&rows=100	json:result.results		Data.Gov.RO - Official Romanian OD Portal — org-a-c-c-r-o-o (Romania)		ro_opendata	opendata	ro	ro,ckan,opendata,org-a-c-c-r-o-o	86400	Everything published by Autoritatea Competentă pentru Reglementarea Operațiunilor Offshore la Marea Neagră on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ro.	EMPTY_RESULTSET	{"help": "https://data.gov.ro/api/3/action/help_show?name=package_search", "success": true, "result"
ro-data-gov-ro-org-anfpisdr	https://data.gov.ro/api/3/action/package_search?fq=organization:anfpisdr&rows=100	json:result.results		Data.Gov.RO - Official Romanian OD Portal — org-anfpisdr (Romania)		ro_opendata	opendata	ro	ro,ckan,opendata,org-anfpisdr	86400	Everything published by Autoritatea Națională pentru Formare Profesională Inițială în Sistem Dual din România on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.ro.	EMPTY_RESULTSET	{"help": "https://data.gov.ro/api/3/action/help_show?name=package_search", "success": true, "result"
gb-data-gov-uk-groups	https://data.gov.uk/api/3/action/group_list?all_fields=true	json:result		Data.gov.uk — groups (United Kingdom)		gb_opendata	opendata	en	gb,ckan,opendata,groups	86400	Thematic groups/collections declared by the portal. Served by the CKAN platform at data.gov.uk.	HTTP_ERR	Forbidden
gb-data-gov-uk-tags	https://data.gov.uk/api/3/action/tag_list	json:result		Data.gov.uk — tags (United Kingdom)		gb_opendata	opendata	en	gb,ckan,opendata,tags	86400	The portal's full controlled vocabulary of dataset tags. Served by the CKAN platform at data.gov.uk.	HTTP_ERR	Forbidden
gb-data-gov-uk-activity	https://data.gov.uk/api/3/action/recently_changed_packages_activity_list?limit=100	json:result		Data.gov.uk — activity (United Kingdom)		gb_opendata	opendata	en	gb,ckan,opendata,activity	86400	Recent publish/update activity — what this authority changed and when, which is the change-detection signal behind the catalogue. Served by the CKAN platform at data.gov.uk.	HTTP_ERR	Forbidden
gb-data-gov-uk-org-3c-shared-services	https://data.gov.uk/api/3/action/package_search?fq=organization:3c-shared-services&rows=100	json:result.results		Data.gov.uk — org-3c-shared-services (United Kingdom)		gb_opendata	opendata	en	gb,ckan,opendata,org-3c-shared-services	86400	Everything published by 3C Shared Services  on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.uk.	EMPTY_RESULTSET	{"help": "https://ckan.publishing.service.gov.uk/api/3/action/help_show?name=package_search", "succe
gb-data-gov-uk-org-aberdeenshire-council	https://data.gov.uk/api/3/action/package_search?fq=organization:aberdeenshire-council&rows=100	json:result.results		Data.gov.uk — org-aberdeenshire-council (United Kingdom)		gb_opendata	opendata	en	gb,ckan,opendata,org-aberdeenshire-council	86400	Everything published by Aberdeenshire Council on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.uk.	EMPTY_RESULTSET	{"help": "https://ckan.publishing.service.gov.uk/api/3/action/help_show?name=package_search", "succe
gb-data-gov-uk-org-advanced-research-and-invention-agency	https://data.gov.uk/api/3/action/package_search?fq=organization:advanced-research-and-invention-agency&rows=100	json:result.results		Data.gov.uk — org-advanced-research-and-invention-agency (United Kingdom)		gb_opendata	opendata	en	gb,ckan,opendata,org-advanced-research-and-invention-agency	86400	Everything published by Advanced Research and Invention Agency on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.uk.	EMPTY_RESULTSET	{"help": "https://ckan.publishing.service.gov.uk/api/3/action/help_show?name=package_search", "succe
gb-data-gov-uk-org-air-command	https://data.gov.uk/api/3/action/package_search?fq=organization:air-command&rows=100	json:result.results		Data.gov.uk — org-air-command (United Kingdom)		gb_opendata	opendata	en	gb,ckan,opendata,org-air-command	86400	Everything published by Air Command on this portal: every dataset with its resources, licence, tags and last-modified date. Served by the CKAN platform at data.gov.uk.	EMPTY_RESULTSET	{"help": "https://ckan.publishing.service.gov.uk/api/3/action/help_show?name=package_search", "succe
