# Batch 19 — telecom: operators, numbering, interconnection. Pipe-delimited, 13 fields.
# id|mode|want|category|record_type|tags|portal|name|name_ja|url|probe|description|opts
CNAC_CO_CODE_INDEX|html|any|telecom|number-block-allocation|numbering,canada,index,register,cnac|https://cnac.ca|Canadian Numbering Administrator — index of all central office code status files|カナダ番号管理者 局番ファイル索引|https://cnac.ca/co_codes/co_code_status.htm|https://cnac.ca/co_codes/co_code_status.htm|The published index of every per-area-code central office code status file the Canadian Numbering Administrator maintains, one link per Canadian NPA plus the consolidated national archive. Enumerating this page is how the set of live Canadian area codes is discovered rather than guessed, and it is the entry point for the per-code CSVs|interval=86400;href_must=COCodeStatus;base=https://cnac.ca/co_codes/
MASTEDATABASEN_DK_BULK|json|any|telecom|antenna-site|masts,denmark,mobile,infrastructure,register|https://mastedatabasen.dk|Mastedatabasen — Danish national antenna and mast register|マステデータベース デンマーク基地局登録|https://mastedatabasen.dk/Master/antenner.json?radius=400000&lat=56.0&long=10.5&maxantal=200000|https://mastedatabasen.dk/Master/antenner.json?radius=400000&lat=56.0&long=10.5&maxantal=200000|Denmark's statutory antenna register in one call: every antenna installation in the country with its street address, postcode, municipality, ETRS89 and WGS84 coordinates, the commissioning date, the service type and technology carried, the frequency band, the antenna height and direction and the named operator responsible. A complete national picture of who has physical radio infrastructure where|interval=86400;lat_key=wgs84koordinat.bredde;lon_key=wgs84koordinat.laengde;title_keys=vejnavn.navn
MASTEDATABASEN_DK_POSTNR|json|numeric|telecom|antenna-site|masts,denmark,mobile,infrastructure,pivot|https://mastedatabasen.dk|Mastedatabasen — Danish antennas by postal code|マステデータベース 郵便番号別アンテナ|https://mastedatabasen.dk/Master/antenner.json?postnr={qd}&maxantal=20000|https://mastedatabasen.dk/Master/antenner.json?postnr=2630&maxantal=20000|Given a Danish postal code, every registered antenna inside it with address, coordinates, commissioning date, service type, technology, frequency band, height, direction and operator. The entity pivot on the same statutory register, so a Danish address or postcode can be turned directly into the list of operators with radio equipment overhead|lat_key=wgs84koordinat.bredde;lon_key=wgs84koordinat.laengde;title_keys=vejnavn.navn
IXPDB_PROVIDER_LIST|json|any|telecom|ixp-record|ixp,interconnection,peering,euroix,register|https://ixpdb.euro-ix.net|Euro-IX IXP Database — global internet exchange point register|Euro-IX IXPデータベース 世界のIX一覧|https://api.ixpdb.net/v1/provider/list|https://api.ixpdb.net/v1/provider/list|Over eleven hundred internet exchange points worldwide, one record each: the exchange name, city, country, operating organisation, participant and location counts, MANRS participation, website, looking-glass URLs, the PeeringDB cross-reference and the URLs of that exchange's own IX-F member export and traffic feeds. Each record resolves through the declared detail hop to the exchange's full profile. The index of the world's public interconnection fabric|interval=86400;title_keys=name;id_keys=id;date_keys=updated;detail_url=https://api.ixpdb.net/v1/provider/{v};detail_key=id
IXF_IXBR_SAOPAULO|json|any|telecom|ixp-member|ixp,peering,brazil,asn,interconnection|https://ix.br|IX.br São Paulo — internet exchange member list|IX.br サンパウロ 参加者一覧|https://meu.ix.br/generate_json.php?ixp=SP|https://meu.ix.br/generate_json.php?ixp=SP|The participant register of the largest internet exchange in the southern hemisphere, published in the IX-F member export schema: every connected network with its autonomous system number, member name, connection list, port capacity and peering policy, plus the exchange's own contact and VLAN details. Over two thousand Brazilian and international networks, naming who physically interconnects in São Paulo|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_IXBR_RIO|json|any|telecom|ixp-member|ixp,peering,brazil,asn,interconnection|https://ix.br|IX.br Rio de Janeiro — internet exchange member list|IX.br リオデジャネイロ 参加者一覧|https://meu.ix.br/generate_json.php?ixp=RJ|https://meu.ix.br/generate_json.php?ixp=RJ|The Rio de Janeiro leg of Brazil's national exchange fabric in IX-F member export form: each participating network with its ASN, name, connections and port capacity. Rio is where much Brazilian subsea cable capacity lands, so its participant list is the operator-layer counterpart to the cable landing map|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_IXBR_FORTALEZA|json|any|telecom|ixp-member|ixp,peering,brazil,asn,subsea|https://ix.br|IX.br Fortaleza — internet exchange member list|IX.br フォルタレザ 参加者一覧|https://meu.ix.br/generate_json.php?ixp=CE|https://meu.ix.br/generate_json.php?ixp=CE|Fortaleza is the most important submarine cable landing cluster in the South Atlantic, and this is the register of every network interconnecting there: ASN, member name, connection list and port capacity in IX-F schema. Which carriers and content networks take capacity at a landing site is the practical measure of a cable's importance|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_AMSIX|json|any|telecom|ixp-member|ixp,peering,netherlands,asn,interconnection|https://www.ams-ix.net|AMS-IX Amsterdam — internet exchange member list|AMS-IX アムステルダム 参加者一覧|https://stats.ams-ix.net/exports/members.json|https://stats.ams-ix.net/exports/members.json|The member register of one of the world's largest exchanges, in IX-F schema: every connected network with ASN, name, per-connection port capacity, VLAN membership and IP addressing where published. Membership of AMS-IX is a strong signal of a network's real European presence, independent of what it advertises in routing|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_LINX|json|any|telecom|ixp-member|ixp,peering,uk,asn,interconnection|https://www.linx.net|LINX London — internet exchange member list|LINX ロンドン 参加者一覧|https://portal.linx.net/members.json|https://portal.linx.net/members.json|The London Internet Exchange participant register across its LON1, LON2 and Manchester fabrics in IX-F schema: ASN, member name, connections, port capacity and peering policy for over nine hundred networks. The definitive list of who interconnects in the UK, published by the exchange itself rather than inferred from routing|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_NLIX|json|any|telecom|ixp-member|ixp,peering,netherlands,asn,interconnection|https://www.nl-ix.net|NL-ix — internet exchange participant list|NL-ix 参加者一覧|https://www.nl-ix.net/participants.json|https://www.nl-ix.net/participants.json|NL-ix operates a distributed exchange across the Netherlands, Germany and beyond; this is its full participant register in IX-F schema with each network's ASN, name, connection list and port capacity. A distributed exchange's member list maps interconnection across several countries at once|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_NAPAFRICA|json|any|telecom|ixp-member|ixp,peering,southafrica,africa,asn|https://www.napafrica.net|NAPAfrica — South African internet exchange member list|NAPAfrica 南アフリカIX 参加者一覧|https://ix.nap.africa/api/v4/member-export/ixf/0.7|https://ix.nap.africa/api/v4/member-export/ixf/0.7|Africa's largest internet exchange, spanning Johannesburg, Cape Town and Durban, published as an IX-F member export: every participating network with ASN, name, per-site connections and port capacity. One of the best open records of which networks actually interconnect on the African continent|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_MSKIX|json|any|telecom|ixp-member|ixp,peering,russia,asn,interconnection|https://www.msk-ix.ru|MSK-IX Moscow — internet exchange member list|MSK-IX モスクワ 参加者一覧|https://www.msk-ix.ru/data/json/ixp-member-list-ixf/participants.json|https://www.msk-ix.ru/data/json/ixp-member-list-ixf/participants.json|The participant register of Russia's principal internet exchange in IX-F schema: ASN, member name, connections and port capacity for over six hundred networks. Interconnection inside Russia is otherwise poorly observable from outside, and this is the operator's own published list|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_EPIX_KATOWICE|json|any|telecom|ixp-member|ixp,peering,poland,asn,interconnection|https://www.epix.net.pl|EPIX Katowice — internet exchange member list|EPIX カトヴィツェ 参加者一覧|https://static.epix.net.pl/peering-db/AS62047.json|https://static.epix.net.pl/peering-db/AS62047.json|The member export of Poland's e-Poludnie exchange in Katowice: each participating network with ASN, name, connection list and port capacity in IX-F schema. Poland has one of the densest regional ISP markets in Europe and this names the several hundred operators that peer there|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_TPIX|json|any|telecom|ixp-member|ixp,peering,poland,asn,interconnection|https://www.tpix.pl|TPIX Warsaw — Orange Polska internet exchange member list|TPIX ワルシャワ 参加者一覧|https://lg.tpix.pl/members.json|https://lg.tpix.pl/members.json|The participant register of the exchange operated by the Polish incumbent Orange Polska, in IX-F schema with ASN, member name, connections and port capacity. An incumbent-run exchange shows which networks depend on the former monopoly for interconnection rather than on the neutral alternative|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_THINX|json|any|telecom|ixp-member|ixp,peering,poland,warsaw,asn|https://www.thinx.pl|Thinx Warsaw — internet exchange participant list|Thinx ワルシャワ 参加者一覧|https://on-net.atman.pl/portal-api/ixf/participants.json|https://on-net.atman.pl/portal-api/ixf/participants.json|The Thinx Warsaw exchange participant register in IX-F schema, published by its operator Atman: ASN, member name, connections and port capacity for the networks interconnecting in the Polish capital|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_KLEYREX|json|any|telecom|ixp-member|ixp,peering,germany,asn,interconnection|https://www.kleyrex.net|KleyReX Frankfurt — internet exchange member list|KleyReX フランクフルト 参加者一覧|https://manager.kleyrex.net/api/v4/member-export/ixf/0.7|https://manager.kleyrex.net/api/v4/member-export/ixf/0.7|The IX-F member export of the KleyReX exchange in Frankfurt, the second exchange in the world's densest interconnection city: every connected network with ASN, name, per-switch connections, port capacity and peering policy|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_BCIX|json|any|telecom|ixp-member|ixp,peering,germany,berlin,asn|https://www.bcix.de|BCIX Berlin — internet exchange member list|BCIX ベルリン 参加者一覧|https://www.bcix.de/ixp/api/v4/member-export/ixf/1.0|https://www.bcix.de/ixp/api/v4/member-export/ixf/1.0|The Berlin Commercial Internet Exchange member export in IX-F schema: participating networks with ASN, name, switch and colocation placement, port capacity and peering policy, plus the exchange's own operational and emergency contacts|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_MIXIT|json|any|telecom|ixp-member|ixp,peering,italy,milan,asn|https://www.mix-it.net|MIX-IT Milan — internet exchange participant list|MIX-IT ミラノ 参加者一覧|https://dp.mix-it.net/json/participants.json|https://dp.mix-it.net/json/participants.json|The Milan Internet Exchange participant register in IX-F schema: each network's ASN, name, connections and port capacity. MIX is where Italian access networks and the international transit carriers serving Italy meet, and it is close to the landing point for much Mediterranean subsea capacity|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_NAMEX|json|any|telecom|ixp-member|ixp,peering,italy,rome,asn|https://www.namex.it|Namex Rome — internet exchange member list|Namex ローマ 参加者一覧|https://my.namex.it/api/v4/member-export/ixf/0.7|https://my.namex.it/api/v4/member-export/ixf/0.7|The Rome exchange's IX-F member export, covering its Rome and Bari fabrics: participating networks with ASN, name, connections and port capacity. Namex Bari is the interconnection point for traffic to the Balkans and the eastern Mediterranean|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_MINAP|json|any|telecom|ixp-member|ixp,peering,italy,asn,interconnection|https://www.minap.it|MINAP Milan Neutral Access Point — member list|MINAP ミラノ 参加者一覧|https://manager.minap.it/api/v4/member-export/ixf/1.0|https://manager.minap.it/api/v4/member-export/ixf/1.0|The Milan Neutral Access Point member export in IX-F schema, listing each connected network with ASN, name, switch placement, port capacity and peering policy. A second Italian fabric that carries operators absent from the larger exchange|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_TOPIX|json|any|telecom|ixp-member|ixp,peering,italy,turin,asn|https://www.top-ix.org|TOP-IX Turin — internet exchange member list|TOP-IX トリノ 参加者一覧|https://www.top-ix.org/members.json|https://www.top-ix.org/members.json|The Torino Piemonte Exchange Point member list in IX-F schema, with each participating network's ASN, name, connections and port capacity. A regional Italian fabric carrying research, public-sector and northern Italian access networks|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_SEATTLEIX|json|any|telecom|ixp-member|ixp,peering,usa,asn,interconnection|https://www.seattleix.net|Seattle Internet Exchange — participant list|シアトルIX 参加者一覧|https://www.seattleix.net/autogen/participants.json|https://www.seattleix.net/autogen/participants.json|The participant register of the largest non-profit exchange in the United States, in IX-F schema: ASN, member name, connections and port capacity for four hundred networks. Seattle is the Pacific Northwest interconnection hub and the landing area for trans-Pacific capacity|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_FLIX|json|any|telecom|ixp-member|ixp,peering,usa,florida,latam|https://www.fl-ix.net|FL-IX Miami — internet exchange member list|FL-IX マイアミ 参加者一覧|https://my.fl-ix.net/api/v4/member-export/ixf/|https://my.fl-ix.net/api/v4/member-export/ixf/|The Miami exchange's IX-F member export: each connected network with ASN, name, connections and port capacity. Miami is the interconnection gateway between North America, the Caribbean and Latin America, so its member list is disproportionately Latin American carriers|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_CIXATL|json|any|telecom|ixp-member|ixp,peering,usa,atlanta,asn|https://www.communityix.org|Community IX Atlanta — internet exchange member list|Community IX アトランタ 参加者一覧|https://atl.communityix.org/api/v4/member-export/ixf|https://atl.communityix.org/api/v4/member-export/ixf|The Atlanta community exchange member export in IX-F schema: participating networks with ASN, name, switch and facility placement, port capacity and peering policy. Community exchanges carry regional ISPs and municipal networks that never appear at the commercial fabrics|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_TORIX|json|any|telecom|ixp-member|ixp,peering,canada,toronto,asn|https://www.torix.ca|TorIX Toronto — internet exchange participant list|TorIX トロント 参加者一覧|https://portal.torix.ca/participants.json|https://portal.torix.ca/participants.json|The Toronto Internet Exchange participant register in IX-F schema: ASN, member name, connections and port capacity for the networks that interconnect in Canada's largest market. TorIX is the point where Canadian carriage is visible without going through US transit|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_ONIX|json|any|telecom|ixp-member|ixp,peering,canada,ontario,asn|https://onix.cx|Ontario Internet Exchange — member list|Ontario IX 参加者一覧|https://ixpm.onix.cx/api/v4/member-export/ixf/1.0|https://ixpm.onix.cx/api/v4/member-export/ixf/1.0|The Ontario Internet Exchange IX-F member export, listing each connected network with ASN, name, switch placement, port capacity and peering policy. A regional Canadian fabric carrying municipal, university and small-ISP networks|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_NIXCZ|json|any|telecom|ixp-member|ixp,peering,czechia,asn,interconnection|https://www.nix.cz|NIX.CZ Prague — internet exchange member list|NIX.CZ プラハ 参加者一覧|https://nix.cz/api/blob/nix.json|https://nix.cz/api/blob/nix.json|The Czech national exchange member register in IX-F schema: every participating network with ASN, name, connections and port capacity. NIX.CZ also operates the Czech national routing security and DDoS protection fabric, so its membership is close to the full list of Czech operators|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_PEERINGCZ|json|any|telecom|ixp-member|ixp,peering,czechia,asn,interconnection|https://peering.cz|Peering.cz — internet exchange participant list|Peering.cz 参加者一覧|https://web-api.peering.cz/participants.json|https://web-api.peering.cz/participants.json|The second Czech exchange's participant register in IX-F schema, with each network's ASN, name, connections and port capacity. Running both Czech member lists side by side shows which operators buy redundant interconnection and which rely on a single fabric|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_VIX|json|any|telecom|ixp-member|ixp,peering,austria,vienna,asn|https://www.vix.at|VIX Vienna — internet exchange participant list|VIX ウィーン 参加者一覧|https://www.vix.at/fileadmin/vix/participants.json|https://www.vix.at/fileadmin/vix/participants.json|The Vienna Internet Exchange participant register in IX-F schema with each member's ASN and name. VIX is operated by the University of Vienna and is the interconnection point for Austrian and much central and south-eastern European traffic|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_NETNOD|json|any|telecom|ixp-member|ixp,peering,sweden,nordic,asn|https://www.netnod.se|Netnod Stockholm — internet exchange member list|Netnod ストックホルム 参加者一覧|https://ixpdb-export.netnod.se/|https://ixpdb-export.netnod.se/|The Netnod member export in IX-F schema, covering the Swedish exchange fabrics: each participating network with ASN, name, connections and port capacity. Netnod also operates a root name server instance and Swedish national time distribution, so its membership names the operators at the core of Nordic infrastructure|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_INEX|json|any|telecom|ixp-member|ixp,peering,ireland,asn,interconnection|https://www.inex.ie|INEX Dublin — internet exchange member list|INEX ダブリン 参加者一覧|https://www.inex.ie/ixp/api/v4/member-export/ixf/1.0|https://www.inex.ie/ixp/api/v4/member-export/ixf/1.0|The Irish neutral exchange member export in IX-F schema: participating networks with ASN, name, per-switch connections, colocation facility, port capacity and peering policy, plus the exchange's switch inventory down to vendor, model and software version. One of the most complete IX-F exports published anywhere|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_LONAP|json|any|telecom|ixp-member|ixp,peering,uk,london,asn|https://www.lonap.net|LONAP London — internet exchange member list|LONAP ロンドン 参加者一覧|https://portal.lonap.net/api/v4/member-export/ixf/|https://portal.lonap.net/api/v4/member-export/ixf/|The LONAP member export in IX-F schema, the second London fabric: each connected network with ASN, name, switch and facility placement, port capacity and peering policy. LONAP carries many UK hosting and access providers that do not take a LINX port|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_FRYSIX|json|any|telecom|ixp-member|ixp,peering,netherlands,asn,interconnection|https://frys-ix.net|Frys-IX — internet exchange member list|Frys-IX 参加者一覧|https://ixpmanager.frys-ix.net/api/v4/member-export/ixf/1.0|https://ixpmanager.frys-ix.net/api/v4/member-export/ixf/1.0|The Frys-IX member export in IX-F schema, a fast-growing Dutch exchange: participating networks with ASN, name, switch placement, port capacity and peering policy. Its membership shows the current generation of Dutch hosting and CDN networks|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_SPEEDIX|json|any|telecom|ixp-member|ixp,peering,netherlands,asn,interconnection|https://www.speed-ix.net|SpeedIX — internet exchange member list|SpeedIX 参加者一覧|https://my.speed-ix.net/api/v4/member-export/ixf/1.0|https://my.speed-ix.net/api/v4/member-export/ixf/1.0|The SpeedIX member export in IX-F schema: each connected network with ASN, name, connections, port capacity and peering policy across its Amsterdam fabric. A third Dutch data point for cross-checking which networks are genuinely present in the Netherlands|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_GNMIX|json|any|telecom|ixp-member|ixp,peering,netherlands,asn,interconnection|https://gnm-ix.net|GNM Internet Exchange — member list|GNM IX 参加者一覧|https://ixpmanager.gnm-ix.net/api/v4/member-export/ixf|https://ixpmanager.gnm-ix.net/api/v4/member-export/ixf|The GNM Internet Exchange IX-F member export, listing over nine hundred connected networks with ASN, name, switch placement, port capacity and peering policy. One of the largest member counts of any exchange publishing an open export|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_INTERLAN|json|any|telecom|ixp-member|ixp,peering,romania,asn,interconnection|https://www.interlan.ro|InterLAN-IX Bucharest — internet exchange member list|InterLAN-IX ブカレスト 参加者一覧|https://ixpm.interlan.ro/api/v4/member-export/ixf/|https://ixpm.interlan.ro/api/v4/member-export/ixf/|The Romanian exchange's IX-F member export: participating networks with ASN, name, switch and facility placement, port capacity and peering policy. Romania has an unusually large number of small regional ISPs and this names them|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_BIXBG|json|any|telecom|ixp-member|ixp,peering,bulgaria,asn,interconnection|https://www.bix.bg|BIX.BG Sofia — internet exchange member list|BIX.BG ソフィア 参加者一覧|http://lg.bix.bg/ixp-member-list|http://lg.bix.bg/ixp-member-list|The Bulgarian Internet Exchange member list in IX-F schema: each connected network with ASN, name, connections and port capacity. BIX.BG is the interconnection point for the Bulgarian market and for transit routes between central Europe and Turkey|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_BIXHU|json|any|telecom|ixp-member|ixp,peering,hungary,budapest,asn|https://www.bix.hu|BIX Budapest — internet exchange member list|BIX ブダペスト 参加者一覧|https://ixpman.bix.hu/api/v4/member-export/ixf|https://ixpman.bix.hu/api/v4/member-export/ixf|The Budapest Internet Exchange IX-F member export: participating networks with ASN, name, switch placement, port capacity and peering policy. The Hungarian national fabric, operated by the Council of Hungarian Internet Providers|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_IXPN_LAGOS|json|any|telecom|ixp-member|ixp,peering,nigeria,africa,asn|https://www.ixpn.net.ng|IXPN Lagos — Internet Exchange Point of Nigeria member list|IXPN ラゴス 参加者一覧|https://ixpmanager.ixpn.ng/api/v4/member-export/ixf/1.0|https://ixpmanager.ixpn.ng/api/v4/member-export/ixf/1.0|The Internet Exchange Point of Nigeria member export in IX-F schema: each connected network with ASN, name, switch and facility placement, port capacity and peering policy. Nigeria is West Africa's largest market and IXPN is where its operators and the subsea cable landing parties meet|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_INXZA|json|any|telecom|ixp-member|ixp,peering,southafrica,africa,asn|https://www.inx.net.za|INX-ZA — Johannesburg, Cape Town and Durban exchange member list|INX-ZA 南アフリカ 参加者一覧|https://portal.inx.net.za/api/v4/member-export/ixf/1.0|https://portal.inx.net.za/api/v4/member-export/ixf/1.0|The IX-F member export of INX-ZA, the exchange operator run by the Internet Service Providers Association of South Africa across JINX, CINX, DINX and ENX: every participating network with ASN, name, per-site connections, port capacity and peering policy. A second, independent view of South African interconnection|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_MEGAPORT_IX|json|any|telecom|ixp-member|ixp,peering,australia,asn,interconnection|https://www.megaport.com|Megaport IX — Australian and global exchange member list|Megaport IX 参加者一覧|https://lg.megaport.com/megaport.json|https://lg.megaport.com/megaport.json|The Megaport Internet Exchange member export covering its Sydney, Melbourne, Brisbane, Perth and international fabrics in IX-F schema: over six hundred networks with ASN, name, per-city connections and port capacity. The largest single view of Australian interconnection|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
IXF_IXAUSTRALIA|json|any|telecom|ixp-member|ixp,peering,australia,asn,interconnection|https://www.ix.asn.au|IX Australia — internet exchange participant list|IX Australia 参加者一覧|https://portal.internet.asn.au/api/participants.json|https://portal.internet.asn.au/api/participants.json|The participant register of IX Australia, the exchange operator run by the Internet Association of Australia across NSW, VIC, QLD, WA and SA, in IX-F schema with each network's ASN, name, per-state connections and port capacity. The member-owned counterpart to the commercial Australian fabric|interval=86400;array_path=member_list;title_keys=name;id_keys=asnum
