# Batch 30 — jpscada: Japanese industrial-control-adjacent public telemetry and operational dashboards.
# Every endpoint below was fetched live with curl -A "JapanOSINT/1.0" on 2026-09-20/21 (JST) and the record
# counts in each description are what the body held at that moment. Rows are bulk/scheduled (want=any).
# Engine limits met while authoring (see rejects file): kawabou's live 10-minute telemetry sits only behind
# YYYYMMDD/HHmm/ paths and AMeDAS map data behind <timestamp>.json — there is no date/time URL token, so the
# station registers and notice lists that are date-free are taken instead.
# id|mode|want|category|record_type|tags|portal|name|name_ja|url|probe|description|opts

# --- JMA 「最新の気象データ」 nationwide station CSVs (AMeDAS-based, refreshed every 10 min; cp932). ------------
# pre1h00 / pre24h00 / mxwsp00 / mxtemsadext00 / mntemsadext00 are already registered; these are the rest of the family.
JO30_ICS_KAWABOU_TWNAREA|json|any|infrastructure|municipality-telemetry-coverage|japan,mlit,river,municipality,coverage,geo|https://www.river.go.jp/kawabou/pc/tmlist|MLIT River Disaster Prevention Information — municipality master with telemetry-type coverage flags|川の防災情報 市町村マスタ（観測種別の有無フラグ付き）|https://www.river.go.jp/kawabou/file/files/map/twn/twnarea.json|https://www.river.go.jp/kawabou/file/files/map/twn/twnarea.json|1,741 municipalities with centroid lat/lon, bounding box, prefecture code/name, JMA warning-area code, and nine boolean flags saying which telemetry kinds exist in the town (water level, dam, CCTV, rainfall, water quality, coastal, snow, simple cameras, snow-water). 1.1 MB; the join key twnCd is what kawabou's per-town observation lists are addressed by.|array_path=towns;title_keys=twnNm;id_keys=twnCd;lat_key=lat;lon_key=lon;interval=604800;pagination_ok=single master file
JO30_ICS_LALERT_EVACUATION_NATIONAL|json|any|emergency|evacuation-order|japan,mlit,l-alert,evacuation,disaster,live|https://www.river.go.jp/portal/|MLIT river portal — L-Alert evacuation orders currently in force (national)|川の防災情報 Lアラート 避難情報 発令中一覧（全国）|https://www.river.go.jp/portal/web-resource/l-alert/evacuation/list/80.json|https://www.river.go.jp/portal/web-resource/l-alert/evacuation/list/80.json|96 evacuation orders in force on 2026-09-20 (mode national): issueSort level, 発令/解除 flag, town name and code, prefecture, the named areas, the issuing office and organisation, publishedDate and an L-Alert documentId. Newest item 2026-09-12T15:36:58+09:00 (上富良野町 十勝岳地区). Each documentId links to …/evacuation/detail/.|array_path=evacuationList;title_keys=townName;id_keys=documentId;date_keys=publishedDate;interval=3600;pagination_ok=national list is one file

# --- Prefectural real-time telemetry published as open data (BODIK CKAN, 10-minute refresh). ---------------------
JO30_ICS_HYOGO_DAM_TELEMETRY|csv|any|infrastructure|dam-reading|japan,hyogo,dam,telemetry,water-level,discharge,bodik|https://data.bodik.jp/dataset/280003_dam_hyogo|Hyogo Prefecture — dam telemetry (level, storage, inflow, outflow), 10-minute|兵庫県 ダム諸量データ（リアルタイム 10分値）|https://data.bodik.jp/dataset/d854dd8e-0bf8-4821-8bc2-88108c32156f/resource/eaabaacb-97fb-451a-b0b8-10e2ece3f90c/download/tm-dam.csv|https://data.bodik.jp/dataset/d854dd8e-0bf8-4821-8bc2-88108c32156f/resource/eaabaacb-97fb-451a-b0b8-10e2ece3f90c/download/tm-dam.csv|22 prefectural dams, one row each, observed 2026/09/20 20:20 when fetched: 局番号, dam name, observation time, reservoir level [m], storage [1000 m3], total inflow and total outflow [m3/s], each value paired with a quality flag (0 normal, 140 closed, 160 uncollected, 170 no observation, 190 missing). CC-BY 4.0, rewritten every 10 minutes.|title_keys=観測所名;id_keys=観測所名+観測時刻;date_keys=観測時刻;interval=3600;pagination_ok=single 22-row snapshot file
JO30_ICS_HYOGO_RIVER_LEVEL_TELEMETRY|csv|any|infrastructure|water-level-reading|japan,hyogo,river,water-level,telemetry,bodik|https://data.bodik.jp/dataset/280003_kasen_suii|Hyogo Prefecture — river water-level sensors, 10-minute|兵庫県 河川水位データ（リアルタイム 10分値）|https://data.bodik.jp/dataset/7b6348e5-871b-4ffb-ad81-45dcb18c55bd/resource/6a6cad49-af9f-4b9a-8ac7-53e350daa609/download/tm-river.csv|https://data.bodik.jp/dataset/7b6348e5-871b-4ffb-ad81-45dcb18c55bd/resource/6a6cad49-af9f-4b9a-8ac7-53e350daa609/download/tm-river.csv|163 prefectural water-level stations at 2026/09/20 20:20: station number and name, observation time, river level [m], 10-minute and hourly level change [m], each with a quality flag. CC-BY 4.0, rewritten every 10 minutes.|title_keys=観測所名;id_keys=観測所名+観測時刻;date_keys=観測時刻;interval=3600;pagination_ok=single 163-row snapshot file
JO30_ICS_HYOGO_RAIN_TELEMETRY|csv|any|infrastructure|rainfall-reading|japan,hyogo,rainfall,telemetry,bodik|https://data.bodik.jp/dataset/280003_uryou_hyogo|Hyogo Prefecture — rain gauges, 10-minute|兵庫県 雨量データ（リアルタイム 10分値）|https://data.bodik.jp/dataset/dbf4683e-393d-4429-b775-5b02874a6d04/resource/57803024-20b4-4e8a-b5a6-4957f098a051/download/tm-rain.csv|https://data.bodik.jp/dataset/dbf4683e-393d-4429-b775-5b02874a6d04/resource/57803024-20b4-4e8a-b5a6-4957f098a051/download/tm-rain.csv|195 prefectural rain gauges at 2026/09/20 20:20: station number and name, observation time, 10-minute / 60-minute / 24-hour / cumulative rainfall [mm] with quality flags, and the start time of the current rain event. CC-BY 4.0, rewritten every 10 minutes.|title_keys=観測所名;id_keys=観測所名+観測時刻;date_keys=観測時刻;interval=3600;pagination_ok=single 195-row snapshot file
JO30_ICS_FUKUOKA_AIR_48H|csv|any|environment|air-quality-hourly-reading|japan,fukuoka,air-quality,pm25,nox,telemetry,bodik|https://data.bodik.jp/dataset/401307_atmospheric48|Fukuoka City — air-quality monitoring, last 48 hours of hourly values|福岡市 大気環境測定結果（直近48時間 毎時値）|https://data.bodik.jp/dataset/d8e9be79-4c72-4a9c-a503-dfca0f490e27/resource/3e0fcb9b-01f7-45ca-82d8-e81443c94002/download/kankyodata48.csv|https://data.bodik.jp/dataset/d8e9be79-4c72-4a9c-a503-dfca0f490e27/resource/3e0fcb9b-01f7-45ca-82d8-e81443c94002/download/kankyodata48.csv|353 rows = one per (date, station, pollutant) for the city's monitoring stations over the last two days (20260918–20260919 when fetched): station name, pollutant (NO, NO2, NOx, SO2, Ox, PM2.5, SPM, CO, wind …), station latitude/longitude, unit, then 24 hourly columns 測定値(1時)…測定値(24時). cp932.|charset=shift_jis;title_keys=測定局名称;id_keys=年月日+測定局名称+測定項目名称;lat_key=緯度;lon_key=経度;date_keys=年月日;interval=3600;pagination_ok=rolling 48-hour file, no paging
JO30_ICS_OITA_AIR_STATIONS|json|any|environment|air-quality-station|japan,oita,air-quality,station,geo,bodik|https://data.bodik.jp/dataset/440001_taikiosen|Oita Prefecture — continuous air-pollution monitoring stations (GeoJSON)|大分県 大気汚染常時監視 測定局一覧（GeoJSON）|https://data.bodik.jp/dataset/f864926b-f71f-412e-97bf-967ad03c63e7/resource/9223bb76-1165-4d65-89db-5490a62c63d4/download/440001_oita_21_air_taikiosen.json|https://data.bodik.jp/dataset/f864926b-f71f-412e-97bf-967ad03c63e7/resource/9223bb76-1165-4d65-89db-5490a62c63d4/download/440001_oita_21_air_taikiosen.json|24 monitoring stations as point features with 名称, 住所, 緯度, 経度 (e.g. 青山中学校, 別府市). Station register for the prefecture's air-monitoring network.|array_path=features;title_keys=properties.名称;id_keys=properties.名称;lat_key=properties.緯度;lon_key=properties.経度;interval=604800;pagination_ok=single 24-feature file

# --- Radiation and gas-supply feeds. ------------------------------------------------------------------------------
JO30_ICS_NRA_SEA_MONITORING|json|any|radiation|sea-radioactivity-monthly-grid|japan,nra,radiation,fukushima,sea,cesium,monitoring|https://radioactivity.nra.go.jp/ja|NRA RAMDAS — sea-area radioactivity monitoring grid, monthly (2013-05 to present)|原子力規制委員会 環境放射線モニタリング 海域モニタリング 月別マーカーデータ|https://radioactivity.nra.go.jp/sea-data.json|https://radioactivity.nra.go.jp/sea-data.json|151 monthly records from 201305 to 202603, each a markerList of sampling points off Fukushima with latitude, longitude and measuring_value (e.g. 4.6E+00). 182 KB; the static file the new RAMDAS site's sea map reads (its /api/v1 endpoints answer 401 and the old /cont/json/mp/*.json files answer 403).|title_keys=monitoringYearMonth;id_keys=monitoringYearMonth;interval=86400;pagination_ok=single file, all months
JO30_ICS_TOKYOGAS_SUPPLY_DISRUPTION_RSS|xml|any|infrastructure|gas-supply-notice|japan,tokyo-gas,gas,supply,outage,rss|https://www.tokyo-gas.co.jp/news/rss/index.html|Tokyo Gas — disaster and supply-disruption notices (RSS)|東京ガス 災害・供給支障 お知らせ RSS|https://www.tokyo-gas.co.jp/news/rss/important.xml|https://www.tokyo-gas.co.jp/news/rss/important.xml|15 items in the fetched feed, newest Sat 18 Oct 2025 10:15 +0900, each linking a /network/news/…/important/ notice about gas supply stoppages and restoration after earthquakes or pipe damage. RSS 2.0 with title, link, pubDate.|array_path=item;title_keys=title;id_keys=guid,link;date_keys=pubDate;interval=3600;pagination_ok=RSS feed, latest items only

# --- JR West train-position API (train-guide.westjr.co.jp/api/v3). Live positions per line + station masters. ----
# gakkentoshi/kansaiairport/kobesanyo/kyoto/nara/osakaloop/sagano/takarazuka/tozai position feeds are already
# registered; the 19 lines below are not, and no line's _st station master is.
JO30_ICS_JRW_POS_AKO|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Ako Line|JR西日本 列車走行位置 赤穂線|https://www.train-guide.westjr.co.jp/api/v3/ako.json|https://www.train-guide.westjr.co.jp/api/v3/ako.json|Live train list for the line: {update, trains:[{no, pos (station-pair code), direction, type, displayType, dest, delayMinutes, numberOfCars, …}]}. 1 train at 2026-09-21 02:43 UTC; count rises with the timetable.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_BANTAN|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Bantan Line|JR西日本 列車走行位置 播但線|https://www.train-guide.westjr.co.jp/api/v3/bantan.json|https://www.train-guide.westjr.co.jp/api/v3/bantan.json|Live train list (6 trains at 2026-09-21 02:43 UTC) with train number, station-pair position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_FUKUCHIYAMA|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Fukuchiyama Line (Shin-Sanda–Fukuchiyama)|JR西日本 列車走行位置 福知山線（新三田〜福知山）|https://www.train-guide.westjr.co.jp/api/v3/fukuchiyama.json|https://www.train-guide.westjr.co.jp/api/v3/fukuchiyama.json|Live train list (3 trains at 2026-09-21 02:43 UTC) with train number, station-pair position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_HANWAHAGOROMO|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Hanwa and Hagoromo Lines|JR西日本 列車走行位置 阪和線・羽衣線|https://www.train-guide.westjr.co.jp/api/v3/hanwahagoromo.json|https://www.train-guide.westjr.co.jp/api/v3/hanwahagoromo.json|Live train list (29 trains at 2026-09-21 02:43 UTC) with train number, station-pair position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_HOKURIKU|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Hokuriku Line (Tsuruga–Omi-Shiotsu)|JR西日本 列車走行位置 北陸線（敦賀〜近江塩津）|https://www.train-guide.westjr.co.jp/api/v3/hokuriku.json|https://www.train-guide.westjr.co.jp/api/v3/hokuriku.json|Live train list (2 trains at 2026-09-21 02:43 UTC; the array was empty at 20:00 the night before) with train number, position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_HOKURIKUBIWAKO|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Biwako Line / Hokuriku Line (Shin-Hikida–Nishi-Oji)|JR西日本 列車走行位置 琵琶湖線・北陸線（新疋田〜西大路）|https://www.train-guide.westjr.co.jp/api/v3/hokurikubiwako.json|https://www.train-guide.westjr.co.jp/api/v3/hokurikubiwako.json|Live train list (22 trains at 2026-09-21 02:43 UTC) with train number, station-pair position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_KABE|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Kabe Line|JR西日本 列車走行位置 可部線|https://www.train-guide.westjr.co.jp/api/v3/kabe.json|https://www.train-guide.westjr.co.jp/api/v3/kabe.json|Live train list (7 trains at 2026-09-21 02:43 UTC) with train number, station-pair position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_KANSAI|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Kansai Line (Kamo–Kameyama)|JR西日本 列車走行位置 関西線（加茂〜亀山）|https://www.train-guide.westjr.co.jp/api/v3/kansai.json|https://www.train-guide.westjr.co.jp/api/v3/kansai.json|Live train list (3 trains at 2026-09-21 02:43 UTC) with train number, station-pair position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_KINOKUNI|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Kinokuni Line (Wakayama–Shingu)|JR西日本 列車走行位置 きのくに線（和歌山〜新宮）|https://www.train-guide.westjr.co.jp/api/v3/kinokuni.json|https://www.train-guide.westjr.co.jp/api/v3/kinokuni.json|Live train list (15 trains at 2026-09-21 02:43 UTC) with train number, station-pair position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_KOSEI|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Kosei Line|JR西日本 列車走行位置 湖西線|https://www.train-guide.westjr.co.jp/api/v3/kosei.json|https://www.train-guide.westjr.co.jp/api/v3/kosei.json|Live train list (6 trains at 2026-09-21 02:43 UTC) with train number, station-pair position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_KURE|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Kure Line|JR西日本 列車走行位置 呉線|https://www.train-guide.westjr.co.jp/api/v3/kure.json|https://www.train-guide.westjr.co.jp/api/v3/kure.json|Live train list (14 trains at 2026-09-21 02:43 UTC) with train number, station-pair position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_KUSATSU|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Kusatsu Line|JR西日本 列車走行位置 草津線|https://www.train-guide.westjr.co.jp/api/v3/kusatsu.json|https://www.train-guide.westjr.co.jp/api/v3/kusatsu.json|Live train list (3 trains at 2026-09-21 02:43 UTC) with train number, station-pair position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_MAIZURU|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Maizuru Line|JR西日本 列車走行位置 舞鶴線|https://www.train-guide.westjr.co.jp/api/v3/maizuru.json|https://www.train-guide.westjr.co.jp/api/v3/maizuru.json|Live train list (2 trains at 2026-09-21 02:43 UTC) with train number, station-pair position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_MANYOMAHOROBA|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Manyo-Mahoroba Line (Sakurai Line)|JR西日本 列車走行位置 万葉まほろば線（桜井線）|https://www.train-guide.westjr.co.jp/api/v3/manyomahoroba.json|https://www.train-guide.westjr.co.jp/api/v3/manyomahoroba.json|Live train list (2 trains at 2026-09-21 02:43 UTC) with train number, station-pair position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_OSAKAHIGASHI|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Osaka Higashi Line|JR西日本 列車走行位置 おおさか東線|https://www.train-guide.westjr.co.jp/api/v3/osakahigashi.json|https://www.train-guide.westjr.co.jp/api/v3/osakahigashi.json|Live train list (5 trains at 2026-09-21 02:43 UTC) with train number, station-pair position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_SETOOHASHI|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Seto-Ohashi Line (Okayama–Kojima)|JR西日本 列車走行位置 瀬戸大橋線（岡山〜児島）|https://www.train-guide.westjr.co.jp/api/v3/setoohashi.json|https://www.train-guide.westjr.co.jp/api/v3/setoohashi.json|Live train list (7 trains at 2026-09-21 02:43 UTC) with train number, station-pair position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_UNOMINATO|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Uno-Minato Line|JR西日本 列車走行位置 宇野みなと線|https://www.train-guide.westjr.co.jp/api/v3/unominato.json|https://www.train-guide.westjr.co.jp/api/v3/unominato.json|Live train list (1 train at 2026-09-21 02:43 UTC) with train number, station-pair position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_YAMATOJI|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — Yamatoji Line|JR西日本 列車走行位置 大和路線|https://www.train-guide.westjr.co.jp/api/v3/yamatoji.json|https://www.train-guide.westjr.co.jp/api/v3/yamatoji.json|Live train list (22 trains at 2026-09-21 02:44 UTC; 20 the evening before) with train number, station-pair position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
JO30_ICS_JRW_POS_YUMESAKI|json|any|transport|train-position|japan,jr-west,rail,train-position,live|https://www.train-guide.westjr.co.jp/|JR West train positions — JR Yumesaki Line|JR西日本 列車走行位置 JRゆめ咲線|https://www.train-guide.westjr.co.jp/api/v3/yumesaki.json|https://www.train-guide.westjr.co.jp/api/v3/yumesaki.json|Live train list (3 trains at 2026-09-21 02:43 UTC) with train number, station-pair position code, direction, type, destination, delayMinutes and car count.|array_path=trains;title_keys=no;id_keys=no+pos;interval=3600;pagination_ok=snapshot of all trains on the line
