# Batch 30 beat jpcam — Japan-specific live-camera inventories: MLIT river/road offices, prefectural road/river camera systems, JMA volcano cameras, coastal and municipal cameras.
# Every row fetched raw with curl (UA "Mozilla/5.0 (compatible; JapanOSINT/1.0)") on 2026-09-20 and the anchor set checked against hpengine's label rule (anchor text, else <img alt/title>, else DROPPED) — counts below are what the ENGINE would emit, not what the probe counts.
# html rows: `base` is deliberately omitted where every href is relative to the fetched page — hpengine resolves per RFC 3986 against the page URL, and a bare host in `base` would break `./x.html` / `../Portable/x.htm` links.
# Emit audit 2026-09-21 (audit_batch_emit.py, engine with the anchor-label fix, hptest 25d-g): every row below emitted and stored the count stated in its description; four ENGINE_DROPS candidates that still emitted 0 or mislabelled records stay in the rejects file.
# id|mode|want|category|record_type|tags|portal|name|name_ja|url|probe|description|opts
JO30_CAM_TAKASAKI_RIVER|html|any|webcam|camera-feed|japan,webcam,camera,river,mlit,gunma|https://www.ktr.mlit.go.jp/takasaki/|MLIT Takasaki River and National Highway Office — river live cameras|国土交通省 高崎河川国道事務所 — ライブカメラ映像（河川）|https://www.ktr.mlit.go.jp/takasaki/takasaki_index020.html|https://www.ktr.mlit.go.jp/takasaki/takasaki_index020.html|10 labelled anchors to per-camera pages takasaki004NN.html (市役所屋上（烏川・碓氷川）, 城南（烏川）, 寺尾（烏川）...). Last-Modified 2026-01-14. All 10 emit.|interval=3600;href_must=takasaki/takasaki00;pagination_ok=single page, 10 camera anchors
JO30_CAM_TAKASAKI_ROAD|html|any|webcam|camera-feed|japan,webcam,camera,road,mlit,gunma,mikuni|https://www.ktr.mlit.go.jp/takasaki/|MLIT Takasaki River and National Highway Office — road live cameras|国土交通省 高崎河川国道事務所 — ライブカメラ映像（道路）|https://www.ktr.mlit.go.jp/takasaki/takasaki_index009.html|https://www.ktr.mlit.go.jp/takasaki/takasaki_index009.html|9 labelled anchors to Route 17 Mikuni Pass and Karasu-gawa cameras (新三国トンネル新潟県側（立岩橋）, 法師大橋 ...). Last-Modified 2026-01-14. All 9 emit.|interval=3600;href_must=takasaki/takasaki00;pagination_ok=single page, 9 camera anchors
JO30_CAM_KANTO_TONE_UPPER_CCTV|html|any|webcam|camera-feed|japan,webcam,camera,river,mlit,tone|https://www.ktr.mlit.go.jp/river/bousai/|MLIT Kanto Regional Bureau — Tone River upper reaches real-time camera links|国土交通省 関東地方整備局 — 川のリアルタイム映像（利根川上流）|https://www.ktr.mlit.go.jp/river/bousai/river_bousai00000080.html|https://www.ktr.mlit.go.jp/river/bousai/river_bousai00000080.html|8 labelled anchors to tonejo/cctv/camview.htm whose query string carries the camera id and its latitude/longitude (cam1 36.2647 139.1978 八斗島水位観測所 ...). Last-Modified 2026-09-18. Small but the only server-rendered list of these gauges' cameras.|interval=3600;href_must=camview.htm;pagination_ok=single page, 8 camera anchors
JO30_CAM_SHIZUOKA_FUJI_DOBOKU|html|any|webcam|camera-feed|japan,webcam,camera,road,shizuoka,prefecture,fuji|http://fujilive.pref.shizuoka.jp/|Shizuoka Prefecture Fuji Civil Engineering Office — live cameras|静岡県 富士土木ライブカメラ|http://fujilive.pref.shizuoka.jp/|http://fujilive.pref.shizuoka.jp/|8 labelled anchors straight to the still (fuji/01_nehara/cam_nehara.jpg ...), each named by route and site ((主)富士宮鳴沢線 根原, 富士宮口二合目, 白糸の滝 ...). Fetched 2026-09-20; images carry a timestamp overlay.|interval=3600;href_must=cam_;pagination_ok=single page, 8 camera anchors
JO30_CAM_SHIZUOKA_ATAMI_DOBOKU|html|any|webcam|camera-feed|japan,webcam,camera,road,shizuoka,prefecture,izu|http://izu-e.pref.shizuoka.jp/|Shizuoka Prefecture Atami Civil Engineering Office — live cameras|静岡県 熱海土木事務所ライブカメラ|http://izu-e.pref.shizuoka.jp/|http://izu-e.pref.shizuoka.jp/|9 labelled anchors to Route 135 and prefectural-road stills ((国)135号 上多賀１(熱海方面), 宇佐美, 笹尻 ...). Same static-page family as fujilive; fetched 2026-09-20.|interval=3600;href_must=cam_;pagination_ok=single page, 9 camera anchors
JO30_CAM_SHIZUOKA_SHIMODA_DOBOKU|html|any|webcam|camera-feed|japan,webcam,camera,road,shizuoka,prefecture,izu|http://izu-s.pref.shizuoka.jp/|Shizuoka Prefecture Shimoda Civil Engineering Office — Michinami live cameras|静岡県 下田土木 みちなみライブカメラ|http://izu-s.pref.shizuoka.jp/|http://izu-s.pref.shizuoka.jp/|14 labelled anchors to Route 135/136 stills on the south Izu coast ((国)135号 東伊豆町大川, 河津町浜, 下田市一丁目 ...). Fetched 2026-09-20.|interval=3600;href_must=cam_;pagination_ok=single page, 14 camera anchors
JO30_CAM_SHIZUOKA_NUMAZU_SNOW|html|any|webcam|camera-feed|japan,webcam,camera,road,shizuoka,prefecture,snow|http://snowlive.pref.shizuoka.jp/|Shizuoka Prefecture Numazu snow live cameras|静岡県 沼津雪ライブカメラ|http://snowlive.pref.shizuoka.jp/|http://snowlive.pref.shizuoka.jp/|15 labelled anchors to mountain-pass stills ((国)136号 船原, 亀石峠, (国)469号 十里木, 天城 ...). Fetched 2026-09-20.|interval=3600;href_must=cam_;pagination_ok=single page, 15 camera anchors
JO30_CAM_HIROSHIMA_CITY_ROAD|html|any|webcam|camera-feed|japan,webcam,camera,road,hiroshima,municipal|https://www.city.hiroshima.lg.jp/living/doro-kotsu-kasen/1021384/1026405/1039463.html|Hiroshima City — road information live cameras|広島市 道路情報ライブカメラ|https://www.city.hiroshima.lg.jp/living/doro-kotsu-kasen/1021384/1026405/1039463.html|https://www.city.hiroshima.lg.jp/living/doro-kotsu-kasen/1021384/1026405/1039463.html|29 labelled anchors to the city's camera host kouiki-nw.jp/device/?id=NN&token=... (大塚西三丁目, 小田JRアンダー, 大古谷トンネル(上り) ...); stills refresh every 10 minutes per the page. Fetched 2026-09-20, 61 KB.|interval=3600;href_must=kouiki-nw.jp/device/;pagination_ok=single page, 29 camera anchors
JO30_CAM_GUNMA_ROAD_YOUTUBE|html|any|webcam|camera-stream|japan,webcam,camera,road,gunma,prefecture,youtube|https://www.pref.gunma.jp/page/610085.html|Gunma Prefecture road live cameras (YouTube live streams)|群馬県 ぐんまの道路ライブカメラ|https://www.pref.gunma.jp/page/610085.html|https://www.pref.gunma.jp/page/610085.html|54 labelled anchors, one per intersection camera, each to a youtube.com/live/ID stream ((主)前橋館林線 木工団地入口交差点, 駒形跨線橋 ...). Last-Modified 2026-09-19. Stream URLs rather than stills.|interval=3600;href_must=youtube.com/live/;pagination_ok=single page, 54 camera anchors
JO30_CAM_KITASYUTO_R298_SNOW|html|any|webcam|camera-feed|japan,webcam,camera,road,mlit,saitama,snow|https://www.ktr.mlit.go.jp/kitasyuto/public/CCTV.html|MLIT Kita-Shuto National Highway Office — Route 298 snow monitoring cameras|国土交通省 北首都国道事務所 — R298降雪監視カメラ|https://www.ktr.mlit.go.jp/kitasyuto/public/CCTV_L.html|https://www.ktr.mlit.go.jp/kitasyuto/public/CCTV_L.html|Shift_JIS frame page listing 26 CAM_*.html camera pages with labelled text (幸魂大橋, 辻アンダー, 芝アンダー ...). Last-Modified 2024-06-05. All 26 emit.|interval=3600;href_must=CAM_;charset=shift_jis;pagination_ok=single frame page, 26 camera anchors
JO30_CAM_JMA_VOLCANO_CAMERAS|html|any|webcam|camera-feed|japan,webcam,camera,volcano,jma,disaster|https://www.data.jma.go.jp/vois/data/obs/volcam/volcam.php|JMA volcano monitoring cameras — camera selection list|気象庁 火山監視カメラ画像 — カメラ選択一覧|https://www.data.jma.go.jp/vois/data/obs/volcam/volcam.php|https://www.data.jma.go.jp/vois/data/obs/volcam/volcam.php|The selector page behind every JMA volcano camera: 95 labelled anchors ./volcam.php?VC=NNNNN (アトサヌプリ 北東山麓, 雌阿寒岳 上徹別, 富士山 萩原, 桜島 牛根 ...). Each target page shows the latest still (camera/314_82008084/20260920191800.jpg at fetch). All 95 emit.|interval=3600;href_must=VC=;pagination_ok=single selector page, 95 camera anchors
JO30_CAM_CHIBA_RIVER_CAMERAS|html|any|webcam|camera-feed|japan,webcam,camera,river,chiba,prefecture,kawabou|https://www.pref.chiba.lg.jp/kakan/h20-suibou/kasencamera.html|Chiba Prefecture river monitoring cameras — list with Kawabou links|千葉県 河川監視カメラ一覧|https://www.pref.chiba.lg.jp/kakan/h20-suibou/kasencamera.html|https://www.pref.chiba.lg.jp/kakan/h20-suibou/kasencamera.html|100 distinct anchors, 98 labelled (都川（中央区矢作町）, 村田川（緑区越智町）...), each to the MLIT Kawabou map with the camera's scamId, sysCamId and centre lat/lon in the query string. Last-Modified 2026-08-08. The most complete list of Chiba's simple river cameras.|interval=86400;href_must=scamId=;pagination_ok=single page, 100 camera anchors
JO30_CAM_OITA_RIVER_CAMERAS|html|any|webcam|camera-feed|japan,webcam,camera,river,oita,prefecture,disaster|https://river.pref.oita.jp/|Oita Prefecture river disaster information — monitoring camera list|大分県 河川防災情報 — 監視カメラ情報一覧|https://river.pref.oita.jp/mobile/servlet/mobile.ServletBousaiMobileOnline?sv=5&dk=15|https://river.pref.oita.jp/mobile/servlet/mobile.ServletBousaiMobileOnline?sv=5&dk=15|Shift_JIS mobile list of 153 camera anchors (sv=4 detail pages), 145 labelled by bridge or site (蛎瀬橋, 自見大橋, 桜洲橋 ...). Fetched 2026-09-20, 25 KB, no bot wall. The largest single prefectural river-camera list found.|interval=3600;href_must=sv=4;charset=shift_jis;pagination_ok=single list page, 153 camera anchors
JO30_CAM_KAGOSHIMA_PREF_LIVE_LIST|html|any|webcam|camera-feed|japan,webcam,camera,volcano,river,kagoshima,prefecture|https://www.pref.kagoshima.jp/bosai/saigai/live.html|Kagoshima Prefecture — live cameras in the prefecture (link list)|鹿児島県 県内のライブカメラ一覧|https://www.pref.kagoshima.jp/bosai/saigai/live.html|https://www.pref.kagoshima.jp/bosai/saigai/live.html|75 labelled anchors: 56 prefectural river/volcano cameras on doboku-bousai.pref.kagoshima.jp (大浪池(霧島市)から見た霧島山 ...), 11 Osumi office Sakurajima sabo cameras (黒神川１号ダム上流左岸 ...), plus portal links. The prefecture's own camera host sits behind an Incapsula wall, so this list page is the reachable inventory. Last-Modified 2026-04-11.|interval=86400;href_must=bousai;pagination_ok=single page, 76 anchors
JO30_CAM_HAMADA_RIVER_VIEW|html|any|webcam|camera-feed|japan,webcam,camera,river,mlit,shimane|http://www.cgr.mlit.go.jp/hamada/r_view/|MLIT Hamada River and National Highway Office — river camera viewer list|国土交通省 浜田河川国道事務所 — 浜田河川映像|http://www.cgr.mlit.go.jp/hamada/r_view/main.php|http://www.cgr.mlit.go.jp/hamada/r_view/main.php|17 cameras listed twice (an image anchor and a text anchor per viewer.php?cid=N); the 17 text anchors are labelled (川平水位観測所, 江の川取水場, 下の原排水樋門 ...). Fetched 2026-09-20 after the index redirect. The text anchors hrefs carry a leading space in the source, and the engine run 2026-09-21 (emitted 17, stored 17) kept it: stored links read r_view/ ./viewer.php?cid=N — the href needs whitespace trimming engine-side.|interval=3600;href_must=viewer.php?cid=;pagination_ok=single page, 17 cameras
JO30_CAM_KAGAWA_KASEN_CAMERAS|html|any|webcam|camera-feed|japan,webcam,camera,river,kagawa,prefecture|http://kasencamera.pref.kagawa.lg.jp/|Kagawa Prefecture river monitoring cameras|香川県 河川監視カメラ|http://kasencamera.pref.kagawa.lg.jp/|http://kasencamera.pref.kagawa.lg.jp/|18 /index/detail/N.html anchors, 14 labelled through the img alt (与田山, 弁天橋, 井戸川橋 ...), 4 without alt are dropped. Fetched 2026-09-20, 29 KB. The prefecture's xlsx export of the same list answers HTTP 500.|interval=3600;href_must=/index/detail/;pagination_ok=single page, 18 camera anchors
JO30_CAM_TOKUSHIMA_LIVECAM_INVENTORY|csv|any|webcam|camera-location|japan,webcam,camera,tokushima,prefecture,opendata|https://opendata.pref.tokushima.lg.jp/dataset/35.html|Tokushima Prefecture open data — live camera inventory (CSV)|徳島県オープンデータ ライブカメラ等一覧|https://opendata.pref.tokushima.lg.jp/dataset/35/resource/13739/%E3%83%A9%E3%82%A4%E3%83%96%E3%82%AB%E3%83%A1%E3%83%A9%E7%AD%89%E4%B8%80%E8%A6%A7%EF%BC%88202211%EF%BC%89.csv|https://opendata.pref.tokushima.lg.jp/dataset/35/resource/13739/%E3%83%A9%E3%82%A4%E3%83%96%E3%82%AB%E3%83%A1%E3%83%A9%E7%AD%89%E4%B8%80%E8%A6%A7%EF%BC%88202211%EF%BC%89.csv|56 KB CSV dated 2022-11-16 (Last-Modified 2022-11-24): 166 camera rows after a one-line banner, columns ID, 名称, 設置元, 住所（設置場所）, 緯度, 経度, ＵＲＬ, 備考, その他URL, 出典元, 出典元URL. Every camera in Tokushima the prefecture could identify — MLIT, prefecture, municipalities and private — with coordinates and the image/stream URL.|interval=604800;csv_skip_lines=1;id_keys=ID;title_keys=名称;lat_key=緯度;lon_key=経度;link_keys=ＵＲＬ;body_keys=備考;pagination_ok=static file, 166 rows
JO30_CAM_AICHI_KASEN_CAMERAS|html|any|webcam|camera-feed|japan,webcam,camera,river,aichi,prefecture,disaster|https://www.kasen-aichi.jp/|Aichi Prefecture River Disaster Information — river monitoring camera list|愛知県 川の防災情報 — 河川監視カメラ一覧|https://www.kasen-aichi.jp/sp/CameraList.html|https://www.kasen-aichi.jp/sp/CameraList.html|Smartphone list page regenerated every few minutes (Last-Modified 2026-09-20 11:42 UTC): 84 CameraImage_N_NNNNNN.html anchors, every one labelled with address and river/site (名古屋市中川区下之一色町字三角地内 新川下之一色 ...). All 84 emit.|interval=3600;href_must=CameraImage_;pagination_ok=single list page, 84 camera anchors
JO30_CAM_AOMORI_KASENSABO_CAMERAS|html|any|webcam|camera-feed|japan,webcam,camera,river,aomori,prefecture,disaster|https://www.kasensabo.bousai.pref.aomori.jp/|Aomori Prefecture River and Sabo Information System — river monitoring cameras (all areas)|青森県河川砂防情報提供システム — 河川監視カメラ（全域）|https://www.kasensabo.bousai.pref.aomori.jp/smart/servlet/bousaiweb.servletBousaiContents?style=itv_area&dk=15&it=1&nw=1&mp=1&fn=0&no=0&sv=3&ga=0&gk=4|https://www.kasensabo.bousai.pref.aomori.jp/smart/servlet/bousaiweb.servletBousaiContents?style=itv_area&dk=15&it=1&nw=1&mp=1&fn=0&no=0&sv=3&ga=0&gk=4|The all-areas (fn=0) servlet view, Shift_JIS: 126 distinct camera anchors (style=itv and sn=N), 102 labelled by site (駒込川合流点付近, 筒井小学校付近, 横内川合流点付近 ...), 24 image-only and dropped. The seven per-area views (fn=1..7) sum to the same set. Fetched 2026-09-20.|interval=3600;href_must=&sn=;charset=shift_jis;pagination_ok=fn=0 view lists every area on one page, 126 camera anchors
JO30_CAM_KANAGAWA_SUIBOU_CAM_YOKOHAMA|html|any|webcam|camera-feed|japan,webcam,camera,river,kanagawa,prefecture|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_11.html|Kanagawa Prefecture rainfall and water-level information — camera list, Yokohama area|神奈川県雨量水位情報 — カメラ一覧（横浜）|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_11.html|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_11.html|Area list of the prefectural river-camera system: 20 labelled anchors into html/camera/detail/ (早淵川 鍛冶橋付近, 大熊川 大竹上橋付近, 帷子川 宮崎橋付近 ...); stills refresh about every 2 minutes per the system. Regenerated at fetch (Last-Modified 2026-09-20). The seven area pages p20101_11..17 partition the whole network.|interval=3600;href_must=/camera/detail/;pagination_ok=one static area page, 20 camera anchors
JO30_CAM_KANAGAWA_SUIBOU_CAM_KAWASAKI|html|any|webcam|camera-feed|japan,webcam,camera,river,kanagawa,prefecture|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_12.html|Kanagawa Prefecture rainfall and water-level information — camera list, Kawasaki area|神奈川県雨量水位情報 — カメラ一覧（川崎）|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_12.html|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_12.html|Kawasaki area page of the same system: 12 labelled camera anchors into html/camera/detail/. Fetched 2026-09-20.|interval=3600;href_must=/camera/detail/;pagination_ok=one static area page, 12 camera anchors
JO30_CAM_KANAGAWA_SUIBOU_CAM_SHONAN|html|any|webcam|camera-feed|japan,webcam,camera,river,kanagawa,prefecture|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_13.html|Kanagawa Prefecture rainfall and water-level information — camera list, Shonan area|神奈川県雨量水位情報 — カメラ一覧（湘南）|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_13.html|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_13.html|Shonan area page: 35 labelled camera anchors into html/camera/detail/, the largest of the seven areas. Fetched 2026-09-20.|interval=3600;href_must=/camera/detail/;pagination_ok=one static area page, 35 camera anchors
JO30_CAM_KANAGAWA_SUIBOU_CAM_MIURA|html|any|webcam|camera-feed|japan,webcam,camera,river,kanagawa,prefecture|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_14.html|Kanagawa Prefecture rainfall and water-level information — camera list, Miura Peninsula|神奈川県雨量水位情報 — カメラ一覧（三浦半島）|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_14.html|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_14.html|Miura Peninsula area page: 9 labelled camera anchors into html/camera/detail/. Fetched 2026-09-20.|interval=3600;href_must=/camera/detail/;pagination_ok=one static area page, 9 camera anchors
JO30_CAM_KANAGAWA_SUIBOU_CAM_SAGAMIHARA|html|any|webcam|camera-feed|japan,webcam,camera,river,kanagawa,prefecture|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_15.html|Kanagawa Prefecture rainfall and water-level information — camera list, Sagamihara area|神奈川県雨量水位情報 — カメラ一覧（相模原）|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_15.html|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_15.html|Sagamihara area page: 9 labelled camera anchors into html/camera/detail/. Fetched 2026-09-20.|interval=3600;href_must=/camera/detail/;pagination_ok=one static area page, 9 camera anchors
JO30_CAM_KANAGAWA_SUIBOU_CAM_KENO|html|any|webcam|camera-feed|japan,webcam,camera,river,kanagawa,prefecture|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_16.html|Kanagawa Prefecture rainfall and water-level information — camera list, Ken-o area|神奈川県雨量水位情報 — カメラ一覧（県央）|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_16.html|https://www.pref.kanagawa.jp/sys/suibou/web_general/suibou_joho/html/camera/list/p20101_16.html|Ken-o area page: 19 labelled camera anchors into html/camera/detail/ (玉川 玉川橋付近, 細田川 森の里付近 ...). Fetched 2026-09-20.|interval=3600;href_must=/camera/detail/;pagination_ok=one static area page, 19 camera anchors
