id	url	verdict	kind	items	http	bytes	note
AP19_AU_MELB_MICROCLIMATE	https://data.melbourne.vic.gov.au/api/explore/v2.1/catalog/datasets/microclimate-sensor-readings/records?limit=100	PASS	json:results	56	200	10902	
AP19_AU_MELB_ODS_CAT	https://data.melbourne.vic.gov.au/api/explore/v2.1/catalog/datasets?limit=100	PASS	json:results	100	200	473501	
AP19_AU_MELB_PARKING	https://data.melbourne.vic.gov.au/api/explore/v2.1/catalog/datasets/on-street-parking-bay-sensors/records?limit=100	PASS	json:results	100	200	23920	
AP19_AU_MELB_PEDESTRIAN	https://data.melbourne.vic.gov.au/api/explore/v2.1/catalog/datasets/pedestrian-counting-system-monthly-counts-per-hour/records?limit=100	PASS	json:results	100	200	23027	
AP19_AU_MELB_STREETNAMES	https://data.melbourne.vic.gov.au/api/explore/v2.1/catalog/datasets/street-names/records?limit=100	PASS	json:results	100	200	46209	
AP19_AU_OPENNEM_NETWORKS	https://api.opennem.org.au/networks	PASS	json-array	3	200	296	
AP19_AU_QLD_GEOSCIENCE	https://geoscience.data.qld.gov.au/api/3/action/package_search?q=copper&rows=100	PASS	json:result.results	100	200	1638710	
AP19_AU_TAS_LIST_PUBLIC	https://services.thelist.tas.gov.au/arcgis/rest/services/Public?f=json	PASS	json:services	32	200	1808	
AP19_CN_NMC_PROVINCE	https://www.nmc.cn/rest/province	PASS	json-array	34	200	2428	
AP19_CN_SZSE_LISTED	https://www.szse.cn/api/report/ShowReport/data?SHOWTYPE=JSON&CATALOGID=1110&TABKEY=tab1&PAGENO=1	PASS	json-array	4	200	21476	
AP19_ID_BMKG_FORECAST	https://api.bmkg.go.id/publik/prakiraan-cuaca?adm4=31.71.01.1001	PASS	json:data	1	200	8306	
AP19_IN_JUSTICEHUB	https://justicehub.in/api/3/action/package_search?q=police&rows=100	PASS	json:result.results	58	200	384263	
AP19_IN_OPENCITY	https://data.opencity.in/api/3/action/package_search?q=bengaluru&rows=100	PASS	json:result.results	100	200	798262	
AP19_IN_PINCODE	https://api.postalpincode.in/pincode/110001	PASS	json-array	1	200	5818	
AP19_IN_POSTOFFICE	https://api.postalpincode.in/postoffice/Connaught%20Place	PASS	json-array	1	200	336	
AP19_KR_LAW_ADMBYL	https://www.law.go.kr/DRF/lawSearch.do?OC=test&target=admbyl&type=JSON&display=100&query=%EC%8B%A0%EA%B3%A0	PASS	json:admRulBylSearch.admrulbyl	100	200	83003	
AP19_KR_LAW_ADMRUL	https://www.law.go.kr/DRF/lawSearch.do?OC=test&target=admrul&type=JSON&display=100&query=%EA%B8%88%EC%9C%B5	PASS	json:AdmRulSearch.admrul	100	200	75288	
AP19_KR_LAW_LICBYL	https://www.law.go.kr/DRF/lawSearch.do?OC=test&target=licbyl&type=JSON&display=100&query=%EC%8B%A0%EA%B3%A0	PASS	json:licBylSearch.licbyl	100	200	96970	
AP19_KR_LAW_LSTRM	https://www.law.go.kr/DRF/lawSearch.do?OC=test&target=lstrm&type=JSON&display=100&query=%ED%9A%8C%EC%82%AC	PASS	json:LsTrmSearch.lstrm	100	200	48602	
AP19_KR_LAW_OLDNEW	https://www.law.go.kr/DRF/lawSearch.do?OC=test&target=oldAndNew&type=JSON&display=100&query=%EA%B8%88%EC%9C%B5	PASS	json:OldAndNewLawSearch.oldAndNew	55	200	37916	
AP19_MY_BNM_BASERATE	https://api.bnm.gov.my/public/base-rate	PASS	json:data	35	200	5952	
AP19_MY_BNM_EXRATE	https://api.bnm.gov.my/public/exchange-rate?session=1200&quote=rm	PASS	json:data	27	200	4187	
AP19_MY_BNM_INTEREST	https://api.bnm.gov.my/public/interest-rate?quote=rm	PASS	json:data	3	200	529	
AP19_MY_BNM_KIJANG	https://api.bnm.gov.my/public/kijang-emas	PASS	json-object	1	200	230	
AP19_MY_BNM_OPR	https://api.bnm.gov.my/public/opr	PASS	json-object	1	200	144	
AP19_MY_MET_FORECAST	https://api.data.gov.my/weather/forecast?limit=100	PASS	json-array	100	200	30690	
AP19_MY_MET_QUAKE	https://api.data.gov.my/weather/warning/earthquake?limit=100	PASS	json-array	100	200	51217	
AP19_MY_MET_WARNING	https://api.data.gov.my/weather/warning?limit=100	PASS	json-array	5	200	12623	
AP19_NZ_AKL_HUB	https://data-aucklandcouncil.opendata.arcgis.com/api/search/v1/collections/dataset/items?limit=100	PASS	geojson	100	200	583075	
AP19_NZ_CANTERBURY_HUB	https://opendata.canterburymaps.govt.nz/api/search/v1/collections/dataset/items?limit=100	PASS	geojson	100	200	467028	
AP19_NZ_GEONET_VOLCQUAKE	https://api.geonet.org.nz/volcano/quake/whiteisland	PASS	geojson	97	200	33394	
AP19_NZ_NZTA_HUB	https://opendata-nzta.opendata.arcgis.com/api/search/v1/collections/dataset/items?limit=100	PASS	geojson	21	200	175499	
AP19_NZ_WELLINGTON_HUB	https://opendata.gw.govt.nz/api/search/v1/collections/dataset/items?limit=100	PASS	geojson	100	200	357011	
AP19_ODCAMBODIA_PIVOT	https://data.opendevelopmentcambodia.net/api/3/action/package_search?q=rubber&rows=100	PASS	json:result.results	100	200	966229	
AP19_ODMEKONG_PIVOT	https://data.opendevelopmentmekong.net/api/3/action/package_search?q=dam&rows=100	PASS	json:result.results	100	200	1140023	
AP19_ODMYANMAR_PIVOT	https://data.opendevelopmentmyanmar.net/api/3/action/package_search?q=jade&rows=100	PASS	json:result.results	14	200	287156	
AP19_PH_PSA_OPENSTAT	https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB	PASS	json-array	27	200	1505	
AP19_PH_PSA_OPENSTAT_NODE	https://openstat.psa.gov.ph/PXWeb/api/v1/en/DB/2M	PASS	json-array	11	200	679	
AP19_PK_OPENDATA	https://opendata.com.pk/api/3/action/package_search?q=census&rows=100	PASS	json:result.results	31	200	195297	
AP19_SG_DATAGOVSG_AIRTEMP	https://api.data.gov.sg/v1/environment/air-temperature	PASS	json:metadata.stations	6	200	1017	
AP19_SG_DATAGOVSG_HUMIDITY	https://api.data.gov.sg/v1/environment/relative-humidity	PASS	json:metadata.stations	9	200	1456	
AP19_SG_DATAGOVSG_TRAFFIC	https://api.data.gov.sg/v1/transport/traffic-images	PASS	json:items	1	200	2620	
AP19_SG_DATAGOVSG_UV	https://api.data.gov.sg/v1/environment/uv-index	PASS	json:items	1	200	818	
AP19_SG_DATAGOVSG_WINDDIR	https://api.data.gov.sg/v1/environment/wind-direction	PASS	json:metadata.stations	17	200	2610	
AP19_SG_ONEMAP_SEARCH	https://www.onemap.gov.sg/api/common/elastic/search?searchVal=changi&returnGeom=Y&getAddrDetails=Y	PASS	json:results	10	200	4292	
AP19_SPREP_AMSAMOA	https://americansamoa-data.sprep.org/jsonapi/dataset/dataset?page%5Blimit%5D=50	PASS	json:data	50	200	322908	
AP19_SPREP_COOKIS	https://cookislands-data.sprep.org/jsonapi/dataset/dataset?page%5Blimit%5D=50	PASS	json:data	50	200	310769	
AP19_SPREP_FIJI	https://fiji-data.sprep.org/jsonapi/dataset/dataset?page%5Blimit%5D=50	PASS	json:data	50	200	320176	
AP19_SPREP_FSM	https://fsm-data.sprep.org/jsonapi/dataset/dataset?page%5Blimit%5D=50	PASS	json:data	50	200	311244	
AP19_SPREP_NAURU	https://nauru-data.sprep.org/jsonapi/dataset/dataset?page%5Blimit%5D=50	PASS	json:data	50	200	279211	
AP19_SPREP_NIUE	https://niue-data.sprep.org/jsonapi/dataset/dataset?page%5Blimit%5D=50	PASS	json:data	50	200	287477	
AP19_SPREP_PACIFIC	https://pacific-data.sprep.org/jsonapi/dataset/dataset?page%5Blimit%5D=50	PASS	json:data	50	200	304174	
AP19_SPREP_PALAU	https://palau-data.sprep.org/jsonapi/dataset/dataset?page%5Blimit%5D=50	PASS	json:data	50	200	289687	
AP19_SPREP_PNG	https://png-data.sprep.org/jsonapi/dataset/dataset?page%5Blimit%5D=50	PASS	json:data	50	200	317531	
AP19_SPREP_SAMOA	https://samoa-data.sprep.org/jsonapi/dataset/dataset?page%5Blimit%5D=50	PASS	json:data	50	200	302591	
AP19_SPREP_TIMORLESTE	https://timorleste-data.sprep.org/jsonapi/dataset/dataset?page%5Blimit%5D=50	PASS	json:data	29	200	185880	
AP19_SPREP_TONGA	https://tonga-data.sprep.org/jsonapi/dataset/dataset?page%5Blimit%5D=50	PASS	json:data	50	200	272570	
AP19_SPREP_TUVALU	https://tuvalu-data.sprep.org/jsonapi/dataset/dataset?page%5Blimit%5D=50	PASS	json:data	50	200	292214	
AP19_SPREP_VANUATU	https://vanuatu-data.sprep.org/jsonapi/dataset/dataset?page%5Blimit%5D=50	PASS	json:data	50	200	301502	
AP19_TW_TPEX_AP04	https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap04_O	PASS	json-array	59	200	85578	
AP19_TW_TPEX_AP05	https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap05_O	PASS	json-array	890	200	494726	
AP19_TW_TPEX_DAILYVALUE	https://www.tpex.org.tw/openapi/v1/tpex_daily_market_value	PASS	json-array	888	200	137280	
AP19_TW_TPEX_DISPOSAL	https://www.tpex.org.tw/openapi/v1/tpex_disposal_information	PASS	json-array	16	200	15959	
AP19_TW_TPEX_PERATIO	https://www.tpex.org.tw/openapi/v1/tpex_mainboard_peratio_analysis	PASS	json-array	887	200	156269	
AP19_TW_TWSE_AP06CI	https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci	PASS	json-array	983	200	1328885	
AP19_TW_TWSE_AP08	https://openapi.twse.com.tw/v1/opendata/t187ap08_L	PASS	json-array	12	200	7430	
AP19_TW_TWSE_AP09	https://openapi.twse.com.tw/v1/opendata/t187ap09_L	PASS	json-array	9	200	30815	
AP19_TW_TWSE_AP11	https://openapi.twse.com.tw/v1/opendata/t187ap11_L	PASS	json-array	27528	200	10375320	
AP19_TW_TWSE_AP12	https://openapi.twse.com.tw/v1/opendata/t187ap12_L	PASS	json-array	1	200	666	
AP19_TW_TWSE_AP14	https://openapi.twse.com.tw/v1/opendata/t187ap14_L	PASS	json-array	992	200	370130	
AP19_TW_TWSE_MIINDEX20	https://openapi.twse.com.tw/v1/exchangeReport/MI_INDEX20	PASS	json-array	20	200	5826	
AP19_TW_TWSE_NEWLIST	https://openapi.twse.com.tw/v1/company/newlisting	PASS	json-array	792	200	230663	
AP19_TW_TWSE_STOCKAVG	https://openapi.twse.com.tw/v1/exchangeReport/STOCK_DAY_AVG_ALL	PASS	json-array	27954	200	3206840	
AP19_TW_TWSE_SUSPEND	https://openapi.twse.com.tw/v1/company/suspendListingCsvAndHtml	PASS	json-array	264	200	17866	
AP19_VN_VNDIRECT_STOCKS	https://api-finfo.vndirect.com.vn/v4/stocks?q=type:STOCK&size=100	PASS	json:data	100	200	14596	
ARCHIVE_ORG_ADVANCED	https://archive.org/advancedsearch.php?q=collection%3Anasa&fl%5B%5D=identifier&fl%5B%5D=title&fl%5B%5D=date&fl%5B%5D=creator&fl%5B%5D=collection&rows=100&output=json	PASS	json:response.docs	100	200	18058	
ARCHLINUX_SEC_CVE	https://security.archlinux.org/CVE-2024-3094/json	PASS	json:groups	1	200	872	
ARCHLINUX_SEC_GROUP	https://security.archlinux.org/group/AVG-2735/json	PASS	json:issues	6	200	500	
ARCHLINUX_SEC_PACKAGE	https://security.archlinux.org/package/openssl/json	PASS	json:issues	43	200	10540	
ARIN_DELEGATED_STATS	https://ftp.arin.net/pub/stats/arin/delegated-arin-extended-latest	PASS	text-lines	202189	200	12761911	
ARTIFACTHUB_PACKAGE_SEARCH	https://artifacthub.io/api/v1/packages/search?ts_query_web=nginx&limit=60&offset=0	PASS	json:packages	60	200	45036	
ARTIFACTHUB_REPOSITORY_SEARCH	https://artifacthub.io/api/v1/repositories/search?limit=60&offset=0	PASS	json-array	60	200	34205	
AR_BCRA_COTIZACIONES	https://api.bcra.gob.ar/estadisticascambiarias/v1.0/Cotizaciones	PASS	json:results.detalle	39	200	4156	
AR_BCRA_DIVISAS	https://api.bcra.gob.ar/estadisticascambiarias/v1.0/Maestros/Divisas	PASS	json:results	44	200	2146	
AR_BCRA_MONETARIAS	https://api.bcra.gob.ar/estadisticas/v4.0/monetarias?limit=1000	PASS	json:results	1000	200	347928	
AR_CAMMESA_REGIONES	https://api.cammesa.com/demanda-svc/demanda/RegionesDemanda	PASS	json-array	36	200	2930	
AR_DATOS_AGRICULTURA	https://datos.magyp.gob.ar/api/3/action/package_search?rows=100	PASS	json:result.results	100	200	964877	
AR_DATOS_BAHIA_BLANCA	https://datos.bahia.gob.ar/api/3/action/package_search?rows=100	PASS	json:result.results	100	200	1094574	
AR_DATOS_JUSTICIA	https://datos.jus.gob.ar/api/3/action/package_search?rows=100	PASS	json:result.results	63	200	840281	
AR_DATOS_MENDOZA	https://datosabiertos.mendoza.gov.ar/api/3/action/package_search?rows=100	PASS	json:result.results	100	200	872215	
AR_DATOS_MININTERIOR	https://datos.mininterior.gob.ar/api/3/action/package_search?rows=100	PASS	json:result.results	15	200	171420	
AR_DATOS_TRANSPORTE	https://datos.transporte.gob.ar/api/3/action/package_search?rows=100	PASS	json:result.results	48	200	407795	
AR_IGN_AEROPUERTOS	https://wms.ign.gob.ar/geoserver/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=ign:puntos_de_transporte_aereo_GB005&maxFeatures=1000&outputFormat=application%2Fjson	PASS	geojson	60	200	25929	
AR_IGN_COMPLEJOS_FRONTERIZOS	https://wms.ign.gob.ar/geoserver/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=ign:complejos_fronterizos&maxFeatures=1000&outputFormat=application%2Fjson	PASS	geojson	144	200	77028	
AR_IGN_ENERGIA	https://wms.ign.gob.ar/geoserver/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=ign:puntos_de_energia_AD010&maxFeatures=1000&outputFormat=application%2Fjson	PASS	geojson	445	200	193624	
AR_SEGEMAR_MINEROMETALOGENETICO	https://sigam.segemar.gov.ar/arcgis/rest/services/250/Minerometalogenetico_250K/MapServer/0/query?where=1%3D1&outFields=*&f=json	PASS	json:features	191	200	185650	
ASF_STAC_COLLECTIONS	https://stac.asf.alaska.edu/collections	PASS	json:links	3	200	5773	
ASF_STAC_HAND_ITEMS	https://stac.asf.alaska.edu/collections/glo-30-hand/items?limit=500	PASS	geojson	500	200	516830	
ATTACK_STIX_MOBILE	https://raw.githubusercontent.com/mitre-attack/attack-stix-data/master/mobile-attack/mobile-attack.json	PASS	json:objects	2635	200	5750325	
AT_RIS_BUNDESRECHT	https://data.bka.gv.at/ris/api/v2.6/bundesrecht?Titel=Datenschutz	PASS	json-object	1	200	113527	
AT_RIS_DSB_DECISIONS	https://data.bka.gv.at/ris/api/v2.6/judikatur?Applikation=Dsk&Suchworte=Auskunft	PASS	json-object	1	200	49466	
AT_RIS_LANDESRECHT	https://data.bka.gv.at/ris/api/v2.6/landesrecht?Titel=Bauordnung	PASS	json-object	1	200	39071	
AT_RIS_VFGH_JUDGMENTS	https://data.bka.gv.at/ris/api/v2.6/judikatur?Applikation=Vfgh&Suchworte=Datenschutz	PASS	json-object	1	200	53379	
AUTOBAHN_CHARGING_STATIONS	https://verkehr.autobahn.de/o/autobahn/A1/services/electric_charging_station	PASS	json:electric_charging_station	31	200	21858	
AUTOBAHN_WARNINGS	https://verkehr.autobahn.de/o/autobahn/A1/services/warning	PASS	json:warning	3	200	7197	
AU_DATAGOV_DEFENCE_DATASETS	https://data.gov.au/data/api/3/action/package_search?q=defence&rows=50	PASS	json:result.results	50	200	317892	
AU_IBAR_REPOSITORY	https://repository.au-ibar.org/server/api/discover/search/objects?query=livestock&size=50	PASS	json:_embedded.facets	6	200	405770	
AVIOWIKI_AIRPORT_SEARCH	https://api.aviowiki.com/free/airports/search?query=Frankfurt&page=0	PASS	json:content	10	200	4696	
AZ_CBAR_FX_XML	https://www.cbar.az/currencies/17.08.2026.xml	PASS	xml:Valute	38	200	12744	
AZ_OPENDATA_CATALOGUE	https://admin.opendata.az/api/3/action/package_search?q=&rows=100	PASS	json:result.results	100	200	860366	
AZ_OPENDATA_DATASET	https://admin.opendata.az/api/3/action/package_show?id=267b4ec5-e844-4bcc-b375-624d4e5b4c77	PASS	json:result.resources	1	200	4484	
BAHRAIN_OPENDATA_CATALOG	https://data.gov.bh/api/explore/v2.1/catalog/datasets?limit=100	PASS	json:results	100	200	458523	
BAHRAIN_OPENDATA_EXPORT	https://data.gov.bh/api/explore/v2.1/catalog/exports/json	PASS	json-array	514	200	2489604	
BAHRAIN_OPENDATA_FACETS	https://data.gov.bh/api/explore/v2.1/catalog/facets	PASS	json:facets	6	200	18275	
BANK_OF_ISRAEL_FX_PAIR	https://boi.org.il/publicapi/getexchangerate?key=USD&asjson=true	PASS	json-object	1	200	142	
BANK_OF_ISRAEL_INTEREST	https://boi.org.il/publicapi/getinterest?asjson=true	PASS	json-object	1	200	112	
BA_CBBH_RATES	https://www.cbbh.ba/CurrencyExchange/GetJson?date=2026-08-14&lang=en	PASS	json:CurrencyExchangeItems	17	200	3809	
BB_GEOPORTAL_DCAT	https://geoportal-bds-lsdept.hub.arcgis.com/api/feed/dcat-us/1.1.json	PASS	json:dataset	10	200	19931	
BB_PARISH_BOUNDARIES	https://services7.arcgis.com/GaT8GzOa0Kqi9sL7/arcgis/rest/services/ParishBoundaries/FeatureServer/1/query?where=1%3D1&outFields=*&returnGeometry=false&f=json	PASS	json:fields	12	200	5230	
BCRA_CENTRAL_DEBTORS	https://api.bcra.gob.ar/CentralDeDeudores/v1.0/Deudas/30500010912	PASS	json:results.periodos	1	200	5758	
BCRA_MONETARY_SERIES	https://api.bcra.gob.ar/estadisticas/v4.0/monetarias	PASS	json:results	1000	200	347928	
BC_MINERAL_TENURE	https://openmaps.gov.bc.ca/geo/pub/WHSE_MINERAL_TENURE.MTA_ACQUIRED_TENURE_SVW/ows?service=WFS&version=2.0.0&request=GetFeature&typeName=pub:WHSE_MINERAL_TENURE.MTA_ACQUIRED_TENURE_SVW&outputFormat=application/json&count=50	PASS	geojson	50	200	69911	
BF_INSD_MICRODATA_CATALOG	https://microdata.insd.bf/index.php/api/catalog/search?format=json&ps=50&sk=enquete	PASS	json:result.rows	38	200	24423	
BGS_AEROMAGNETIC_SURVEY	https://ogcapi.bgs.ac.uk/collections/aeromag/items?limit=100&f=json	PASS	geojson	100	200	91187	
BGS_AGS_BOREHOLE_INDEX	https://ogcapi.bgs.ac.uk/collections/agsboreholeindex/items?limit=100&f=json	PASS	geojson	100	200	87644	
BGS_ERUPTION_SOURCE_PARAMETER	https://ogcapi.bgs.ac.uk/collections/eruption-source-parameter/items?limit=100&f=json	PASS	geojson	100	200	251576	
BGS_GENERIC_SAMPLES_REGISTER	https://ogcapi.bgs.ac.uk/collections/generic-samples-register/items?limit=100&f=json	PASS	geojson	100	200	242217	
BGS_GEOLOGY_625K_FAULTS	https://ogcapi.bgs.ac.uk/collections/bgsgeology625kfaults/items?limit=100&f=json	PASS	geojson	100	200	547206	
BGS_HISTORICAL_EARTHQUAKES	https://ogcapi.bgs.ac.uk/collections/historicalearthquakes/items?limit=100&f=json	PASS	geojson	100	200	80187	
BGS_LANDSLIDE_INDEX	https://ogcapi.bgs.ac.uk/collections/landslideindex/items?limit=100&f=json	PASS	geojson	100	200	93158	
BGS_MINE_PLANS	https://ogcapi.bgs.ac.uk/collections/mine_plans/items?limit=100&f=json	PASS	geojson	100	200	335124	
BGS_MINE_PLANS_MINERALS	https://ogcapi.bgs.ac.uk/collections/mine_plans_minerals/items?limit=100&f=json	PASS	geojson	63	200	28441	
BGS_OFFSHORE_CORE_SAMPLE_DATA	https://ogcapi.bgs.ac.uk/collections/offshore-core-sample-data/items?limit=100&f=json	PASS	geojson	100	200	91363	
BGS_OFFSHORE_GEOPHYSICAL_LINES	https://ogcapi.bgs.ac.uk/collections/offshore-geophysical-survey-lines/items?limit=100&f=json	PASS	geojson	100	200	2302556	
BGS_OFFSHORE_HYDROCARBON_WELLS	https://ogcapi.bgs.ac.uk/collections/offshore-hydrocarbon-wells/items?limit=100&f=json	PASS	geojson	100	200	163511	
